1616186223.000000, 1616186223.000000, 1616186223.000000
32.000000, 32.000000, 32.000000
-15,16,62
-15,16,61
-15,17,62
-15,16,61
-15,16,62
-15,16,61
-15,16,61
-15,16,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-15,16,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-15,16,62
-14,16,62
-15,16,62
-15,16,62
-15,16,62
-14,16,62
-14,16,62
-15,16,62
-14,16,62
-15,16,61
-14,16,63
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-15,16,62
-14,16,62
-14,16,62
-15,15,62
-14,15,62
-15,16,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-14,15,62
-14,15,62
-14,15,62
-14,15,63
-14,15,62
-14,16,62
-15,16,62
-15,16,62
-14,15,62
-14,16,62
-14,16,62
-14,15,62
-14,15,62
-14,15,62
-14,15,62
-14,15,62
-14,16,62
-14,16,62
-14,16,62
-14,16,62
-14,15,62
-14,15,62
-14,16,62
-14,16,62
-14,16,63
-14,16,62
-14,15,62
-14,15,62
-14,15,62
-14,15,62
-14,15,63
-14,15,62
-14,16,62
-14,16,62
-14,15,62
-14,15,63
-14,15,62
-14,16,62
-14,15,62
-14,15,63
-15,15,63
-14,15,62
-14,14,63
-15,15,63
-14,17,62
-14,18,61
-14,18,61
-14,19,61
-15,19,61
-14,19,61
-14,20,61
-14,19,61
-12,20,62
-13,21,61
-13,24,61
-15,24,59
-16,24,60
-14,24,60
-14,23,61
-15,21,59
-11,16,59
-7,13,62
-3,7,65
-3,6,66
-3,5,65
-1,3,65
1,2,65
-11,13,65
-14,14,64
-12,15,64
-14,13,68
-11,11,63
-11,11,60
-10,13,63
-11,12,63
-11,12,64
-11,11,63
-12,11,63
-13,14,64
-12,11,65
-13,11,65
-14,12,64
-15,13,61
-15,13,63
-15,13,63
-16,12,61
-17,13,61
-16,13,63
-15,11,64
-15,10,64
-18,10,63
-18,9,63
-19,8,63
-20,7,63
-21,7,62
-21,7,62
-21,7,62
-22,8,61
-22,7,61
-22,7,62
-22,7,62
-22,7,62
-23,7,62
-23,8,62
-24,8,62
-18,9,62
-22,10,61
-23,11,61
-21,11,62
-19,9,62
-21,8,62
-20,9,62
-19,9,62
-19,10,63
-19,9,63
-19,9,62
-19,9,63
-20,8,62
-20,8,62
-21,8,62
-21,8,62
-20,8,62
-21,8,62
-20,8,63
-21,8,62
-21,8,62
-21,8,62
-21,8,62
-21,8,63
-21,8,62
-21,8,62
-21,8,62
-21,7,62
-21,8,62
-21,7,62
-21,7,62
-21,7,62
-21,8,62
-21,8,62
-21,7,63
-21,7,62
-21,7,62
-21,7,62
-21,7,62
-21,7,62
-21,7,62
-21,7,62
-21,7,63
-21,7,62
-21,7,62
-21,7,62
-21,8,62
-21,7,62
-21,7,62
-21,7,63
-21,7,62
-20,7,62
-21,7,62
-21,7,62
-21,7,62
-20,7,63
-21,7,62
-21,8,62
-21,8,62
-21,7,62
-22,7,62
-22,7,62
-22,6,62
-22,6,62
-23,6,62
-23,7,62
-23,7,62
-23,7,61
-23,7,61
-23,7,62
-23,6,62
-23,7,61
-23,7,62
-23,7,62
-23,7,62
-23,7,61
-23,7,61
-23,7,61
-23,7,61
-23,7,61
-23,7,62
-22,7,62
-23,7,62
-23,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-21,7,62
-22,7,61
-22,7,62
-21,7,62
-21,7,62
-22,7,62
-21,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,7,62
-22,8,62
-22,7,62
-22,7,62
-22,8,62
-23,7,62
-23,7,62
-22,9,67
-20,8,65
-24,9,63
-17,9,70
-7,6,68
-5,2,65
-7,1,65
-17,5,68
-11,4,64
-7,2,61
-11,4,52
-12,6,52
-7,6,55
-4,15,64
-4,21,68
-4,27,67
-4,30,63
-7,36,55
-1,36,51
-1,35,50
4,33,60
9,28,64
-1,23,63
-5,22,61
-5,22,61
-3,23,62
-5,23,61
-5,23,61
-6,23,61
-7,22,61
-6,23,60
-6,23,61
-7,23,61
-7,23,61
-7,23,61
-8,23,61
-7,22,61
-8,22,61
-8,22,61
-8,22,60
-8,22,60
-8,23,61
-8,22,61
-8,22,61
-9,22,61
-8,21,61
-8,22,61
-8,23,61
-8,22,60
-8,22,61
-8,22,61
-8,23,60
-8,25,61
-12,34,71
6,50,80
-2,53,74
7,45,91
0,40,97
-25,19,90
-40,0,88
-44,-8,82
-51,-22,63
-51,-28,53
-24,-40,30
-16,-41,21
-15,-41,19
-7,-43,5
-3,-40,-3
12,-42,-7
29,-43,-7
41,-44,-4
40,-37,1
46,-34,3
60,-34,12
48,-33,20
46,-30,19
45,-37,9
52,-35,8
49,-36,7
61,-33,10
57,-33,11
65,-31,15
56,-32,6
58,-28,8
51,-25,7
51,-24,6
58,-22,3
59,-18,8
64,-21,4
60,-14,8
55,-11,6
47,-11,3
59,0,13
64,0,11
77,3,7
78,1,8
65,2,-1
60,2,7
45,-4,5
59,0,18
48,-4,9
82,-3,2
68,-3,13
60,-6,10
55,-9,5
55,-11,14
53,-13,12
53,-23,5
53,-22,5
53,-31,1
54,-33,1
54,-32,3
46,-41,-3
46,-43,-1
49,-45,6
40,-49,3
35,-49,13
31,-56,17
26,-58,13
20,-56,23
13,-60,23
13,-62,18
13,-60,21
8,-63,18
1,-62,19
-2,-63,24
-6,-63,21
-12,-60,29
-12,-61,31
-16,-59,27
-21,-58,31
-21,-58,28
-24,-53,33
-28,-54,38
-26,-55,33
-26,-54,30
-24,-51,35
-31,-49,33
-31,-47,34
-32,-47,34
-32,-48,31
-33,-47,35
-36,-47,35
-36,-47,34
-36,-47,34
-38,-46,35
-37,-46,34
-37,-45,34
-37,-44,34
-38,-44,33
-37,-45,32
-37,-45,31
-37,-46,31
-38,-46,30
-38,-45,30
-38,-44,30
-38,-44,30
-37,-44,31
-37,-45,31
-36,-44,32
-37,-45,32
-37,-45,32
-37,-44,32
-37,-44,31
-36,-44,32
-37,-45,31
-37,-45,31
-38,-44,31
-37,-45,30
-37,-45,31
-36,-45,31
-35,-45,31
-36,-46,31
-36,-46,31
-37,-45,31
-38,-44,31
-37,-44,32
-36,-44,32
-35,-47,31
-35,-47,30
-36,-47,30
-39,-46,30
-40,-45,31
-34,-42,30
-28,-48,28
-29,-51,27
-34,-48,26
-38,-46,26
-44,-43,28
-38,-44,27
-35,-47,27
-35,-48,29
-36,-46,31
-37,-44,31
-38,-43,30
-38,-42,29
-39,-41,28
-39,-40,29
-39,-38,31
-36,-35,34
-34,-33,36
-31,-30,37
-30,-29,37
-35,-26,38
-38,-25,43
-42,-24,45
-47,-21,50
-49,-19,54
-48,-18,62
-52,-18,69
-58,-17,75
-60,-14,80
-50,-11,80
-44,-10,78
-42,-9,73
-42,-9,69
-37,-10,66
-36,-11,64
-34,-12,63
-34,-13,63
-35,-14,64
-36,-12,64
-34,-10,63
-31,-9,63
-26,-9,60
-27,-9,60
-26,-10,58
-22,-8,56
-18,-9,55
-15,-11,52
-15,-13,52
-14,-11,51
-10,-10,50
-11,-11,49
-12,-12,52
-10,-13,52
-6,-15,51
-11,-18,51
-12,-20,50
-14,-25,51
-14,-27,52
-14,-29,54
-15,-27,56
-15,-26,56
-9,-27,57
-9,-27,58
-10,-29,57
-17,-29,63
-20,-26,64
-18,-25,62
-19,-24,61
-16,-23,60
-10,-24,58
-6,-25,63
11,-34,70
21,-34,72
13,-32,67
8,-22,45
5,-17,42
-4,-13,26
-12,-2,32
-15,4,31
-25,16,32
-49,33,33
-38,27,20
-40,19,2
-44,26,11
-14,44,63
-25,59,84
-27,68,51
79,97,104
97,86,102
79,72,82
33,56,81
25,47,80
25,18,75
20,4,75
7,-9,81
-4,-9,86
-6,-2,85
-12,13,59
-15,11,51
-14,8,41
-29,15,40
-35,16,41
-13,15,39
-4,14,38
-3,12,41
-8,11,39
-59,37,57
121,11,127
13,10,47
3,20,17
5,26,57
-5,32,78
-9,26,60
-15,7,37
-10,-1,48
22,-9,84
11,-12,78
8,-6,54
24,11,66
26,18,81
-3,18,69
-13,20,64
-14,15,57
-18,27,58
-13,28,58
-8,34,65
-2,38,69
-17,33,53
5,15,49
11,13,54
13,8,70
-6,15,71
-16,20,72
-6,16,65
-1,15,62
-3,14,61
-5,14,62
-5,16,63
-9,15,62
-7,14,65
-7,11,66
-5,12,65
-5,13,63
-7,15,63
-6,15,63
-7,14,63
-6,12,65
-4,11,66
-4,11,66
-5,12,65
-5,14,63
-8,13,62
-7,12,64
-5,10,66
-4,11,67
-4,13,66
-3,18,62
-8,19,60
-14,16,64
0,15,80
-2,18,75
-14,25,59
-14,21,45
-7,21,43
-9,22,75
-14,24,85
-10,18,70
-11,15,60
-7,10,52
-12,15,49
-13,19,55
-2,20,71
0,21,68
-10,21,55
-11,23,52
-9,27,53
-11,29,54
-10,29,56
-13,26,62
-13,21,62
-13,20,59
-14,22,59
-14,21,64
-14,20,63
-16,19,61
-14,19,60
-17,20,61
-17,16,61
-19,17,61
-13,18,61
-14,18,59
-20,19,60
-18,18,61
-17,16,61
-20,19,62
-22,20,61
-19,17,59
-19,17,60
-19,17,60
-18,15,60
-19,14,62
-19,14,62
-20,13,60
-20,13,61
-22,13,61
-22,13,60
-22,13,61
-22,13,60
-22,13,61
-23,13,61
-20,13,60
-20,13,60
-22,12,61
-22,11,62
-22,11,63
-22,13,60
-23,12,60
-21,12,61
-20,12,61
-21,12,59
-22,10,62
-23,10,63
-23,10,63
-22,12,62
-20,14,57
-21,13,60
-21,11,63
-23,10,64
-22,11,63
-21,13,60
-20,12,59
-21,12,60
-21,11,62
-21,11,62
-22,11,61
-22,12,61
-21,12,61
-21,12,61
-21,12,61
-21,11,61
-21,11,61
-22,12,61
-21,12,61
-22,12,61
-21,12,61
-21,12,61
-21,11,61
-22,11,61
-21,12,61
-21,12,61
-21,12,61
-21,12,61
-21,11,61
-21,12,61
-21,12,61
-21,12,61
-21,12,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-22,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,62
-21,11,61
-21,11,61
-21,11,62
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,12,61
-21,12,61
-21,12,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,12,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-21,11,61
-20,11,62
-21,11,61
-21,11,61
-21,12,61
-21,12,61
-21,14,61
-20,13,61
-21,13,61
-25,14,61
-23,12,59
-23,9,60
-22,8,63
-25,8,63
-25,7,61
-19,5,63
-21,7,62
-23,10,62
-23,10,59
-21,11,60
-21,12,61
-20,13,62
-20,12,60
-23,14,59
-24,16,58
-25,16,57
-24,18,57
-25,19,57
-26,19,55
-29,20,55
-25,21,54
-31,24,53
-31,26,52
-30,28,54
-28,26,51
-29,25,51
-32,24,51
-31,24,51
-31,23,52
-32,24,51
-32,24,51
-32,24,51
-31,25,52
-32,25,50
-32,25,51
-33,25,50
-32,24,50
-33,25,49
