Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
12-27-30-331, 922, True, 1.337233, 1, 1, False, False, 2.394073, 2.428909, 0.4687679, 0.5344552, 0.423602, 0.5109403, True, -0.009080688, 0.002291092, -0.03130321, -0.09724426,0.04129028, 0.9944, True, -52.94375, 2.369555, 78.6693, 0.2417237,0.02341498, -0.9700589, 32.71938, 2.461044, -33.2384, -28.18967, 2.20575, -30.35591, 0.07818604, 0.02064514,0.9967194, 0.1103821, 0.05027771, 0.9926147
12-27-30-697, 923, True, 1.395284, 1, 1, False, False, 1.963913, 2.07518, 0.5128812, 0.5634605, 0.4556303, 0.543801, True, 0.004999604, 0.001876068, -0.03158278, 0.008407593,-0.06665039, 0.9977264, True, -52.95755, 2.368717, 78.66705, 0.1402305,-0.08906884, -0.9860899, 31.98601, 1.901703, -32.86948, -28.70284, 1.823868, -30.42596, -0.03007507, -0.05937195,0.9977722, 0.01593018, -0.07446289, 0.9970856
12-27-30-755, 924, True, 0.7306243, 0.9612353, 0.9392533, False, False, 1.870529, 2.027191, 0.5110586, 0.5641577, 0.457855, 0.5455545, True, 0.0192236, 0.001864334, -0.03221012, 0.02589417,-0.06573486, 0.9974976, True, -52.97171, 2.36887, 78.66566, 0.1230275,-0.08850888, -0.988445, 32.078, 1.866302, -32.6777, -28.79872, 1.902924, -30.55193, -0.03773499, -0.06759644,0.996994, 0.02275085, -0.09570313, 0.9951477
12-27-30-820, 925, True, 1.080376, 0.9684945, 0.9559483, False, False, 1.895477, 2.03183, 0.5097128, 0.5647057, 0.4587215, 0.5456628, True, 0.00604332, 0.001891495, -0.03182103, 0.01025391,-0.08044434, 0.9967041, True, -52.95873, 2.369121, 78.6673, 0.1386669,-0.1027567, -0.9849914, 32.09184, 1.911469, -32.7959, -28.80511, 1.857681, -30.46738, -0.03282166, -0.07324219,0.9967651, 0.01873779, -0.0914917, 0.9956207
12-27-30-895, 926, True, 1.511658, 1, 1, False, False, 1.872849, 1.948166, 0.5084048, 0.5678121, 0.459054, 0.5481976, True, 0.03195731, 0.002085175, -0.03350778, 0.02207947,-0.07679749, 0.9967957, True, -52.98468, 2.368822, 78.66527, 0.1269017,-0.09869177, -0.9869868, 32.10005, 2.060959, -33.49394, -28.79974, 1.680161, -30.12251, -0.02687073, -0.08227539,0.9962463, 0.01544189, -0.08988953, 0.9958191
12-27-30-940, 927, True, 1.460642, 1, 1, False, False, 1.882416, 1.960251, 0.5065461, 0.5686036, 0.460566, 0.5478205, True, -0.02098009, 0.00169957, -0.030485, -0.007965088,-0.08300781, 0.9965057, True, -52.93186, 2.369599, 78.67011, 0.1566797,-0.103859, -0.9821622, 32.11725, 1.995331, -33.30692, -28.82713, 1.659714, -30.0862, -0.01953125, -0.08407593,0.9962616, 0.01196289, -0.08503723, 0.9962921
12-27-30-988, 928, True, 1.857154, 1, 1, False, False, 1.972382, 1.970154, 0.5042444, 0.5692673, 0.4614221, 0.5487987, True, -0.02764701, 0.001686554, -0.03021422, -0.01144409,-0.08976746, 0.9958954, True, -52.9253, 2.369734, 78.67086, 0.1602902,-0.1104412, -0.9808704, 32.15965, 1.860886, -32.78424, -28.85248, 1.688309, -30.17599, -0.01516724, -0.08987427,0.9958344, 0.01205444, -0.09197998, 0.9956818
12-27-31-032, 929, True, 1.698523, 1, 1, False, False, 1.941849, 1.98587, 0.5040226, 0.5683327, 0.4631183, 0.5480943, True, -0.02568359, 0.001739349, -0.03044081, -0.006835938,-0.08695984, 0.9961853, True, -52.92723, 2.369807, 78.67075, 0.1558712,-0.107974, -0.9818552, 32.20386, 1.960571, -33.15341, -28.87405, 1.715729, -30.25262, -0.02290344, -0.08396912,0.9962006, 0.005935669, -0.08866882, 0.9960327
12-27-31-084, 930, True, 2.297526, 1, 1, False, False, 2.058807, 2.004654, 0.5036097, 0.569368, 0.4647399, 0.5479296, True, -0.02668466, 0.001712341, -0.03033563, -0.003234863,-0.08605957, 0.9962769, True, -52.92624, 2.369724, 78.67072, 0.1525228,-0.1075422, -0.9824235, 32.21004, 1.966232, -33.18404, -28.8996, 1.711884, -30.2373, -0.02256775, -0.08885193,0.9957886, 0.001312256, -0.08744812, 0.9961548
12-27-31-287, 931, True, 0.9005029, 1, 1, False, False, 2.121048, 2.031601, 0.5451829, 0.6144663, 0.4961792, 0.5940325, True, 0.001996628, 0.001235535, -0.03180104, 0.111618,-0.2228546, 0.9684296, True, -52.95497, 2.368302, 78.66727, 0.03710035,-0.2503689, -0.9674283, 31.46034, 1.323242, -33.08267, -29.30846, 1.12413, -30.43643, -0.1142731, -0.2204437,0.9686737, -0.1092834, -0.2296143, 0.9671173
