Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
12-24-11-035, 1054, True, 1.872477, 0.7803075, 0.7729774, False, False, 2.937256, 2.729492, 0.51359, 0.357237, 0.5334754, 0.3817192, True, -0.01473436, 0.00561258, -0.02515683, -0.02281189,-0.06863403, 0.9973755, True, -52.92555, 2.47475, 78.60205, 0.2168061,0.1931418, -0.9569119, 32.00116, 6.146561, -25.33928, -31.26086, 5.347687, -25.22867, -0.002990723, -0.07174683,0.997406, 0.03923035, -0.07119751, 0.9966888
12-24-11-480, 1055, True, 1.196499, 0.8022202, 0.7287397, False, False, 2.350388, 2.364273, 0.5354059, 0.4425578, 0.5451872, 0.4671572, True, 0.0001611633, 0.004621888, -0.02574823, 0.01329041,-0.2865295, 0.9579773, True, -52.93821, 2.474414, 78.6029, 0.1769291,-0.02371179, -0.983936, 31.59224, 4.986969, -25.77086, -31.37186, 4.207458, -25.74475, -0.04833984, -0.3025818,0.951889, -0.006362915, -0.299942, 0.9539185
12-24-11-547, 1056, True, 1.128785, 0.8359753, 0.747007, False, False, 2.417114, 2.308746, 0.5352663, 0.4419181, 0.5452014, 0.4648204, True, 6.004334E-05, 0.004607971, -0.02575577, 0.02738953,-0.2960968, 0.9547577, True, -52.93879, 2.474929, 78.6007, 0.1611912,-0.03847831, -0.9861656, 31.62106, 5.015503, -25.7617, -31.38649, 4.199249, -25.75208, -0.05317688, -0.3045502,0.951004, -0.004165649, -0.2863617, 0.9580994
12-24-11-605, 1057, True, 1.269533, 0.8504944, 0.7587156, False, False, 2.417892, 2.312241, 0.5344956, 0.4409705, 0.545269, 0.4646974, True, -0.002233185, 0.004553909, -0.02576927, 0.02693176,-0.2880707, 0.9572296, True, -52.93697, 2.474213, 78.59923, 0.1607901,-0.03637116, -0.9863176, 31.64349, 4.9823, -25.7834, -31.38684, 4.191544, -25.75787, -0.05296326, -0.2933044,0.9545441, -0.004440308, -0.2841949, 0.9587402
12-24-11-692, 1058, True, 1.234139, 0.864257, 0.7811897, False, False, 2.418015, 2.311981, 0.5343017, 0.4405508, 0.5451175, 0.4645398, True, -0.00239856, 0.004561753, -0.0257692, 0.0262146,-0.2881775, 0.9572144, True, -52.93732, 2.473239, 78.59606, 0.1586671,-0.0488484, -0.9861194, 31.64726, 4.993774, -25.7834, -31.38609, 4.193924, -25.7571, -0.05256653, -0.2930908,0.9546204, -0.003753662, -0.2838287, 0.9588623
12-24-11-737, 1059, True, 1.385159, 0.8521246, 0.7977082, False, False, 2.51506, 2.319809, 0.5298244, 0.4330076, 0.5446946, 0.4564928, True, -0.001582565, 0.004645493, -0.02574681, 0.02285767,-0.2658234, 0.9637451, True, -52.93812, 2.472626, 78.59435, 0.1607754,-0.03370962, -0.9864097, 31.75299, 5.055908, -25.75867, -31.39297, 4.313049, -25.73375, -0.04753113, -0.2661896,0.962738, -0.0002288818, -0.2639313, 0.9645233
12-24-11-783, 1060, True, 1.411346, 0.8661756, 0.8117309, False, False, 2.495987, 2.400909, 0.5274286, 0.4281694, 0.5468673, 0.4545355, True, -0.002824799, 0.004718079, -0.02573853, 0.02607727,-0.2627258, 0.9645081, True, -52.9369, 2.472006, 78.59312, 0.1557646,-0.03888856, -0.9870186, 31.783, 5.121948, -25.7552, -31.41161, 4.380249, -25.72931, -0.03953552, -0.2525787,0.9667664, -0.008148193, -0.2653961, 0.9640961
12-24-11-827, 1061, True, 1.754923, 0.8706939, 0.8188269, False, False, 2.493576, 2.430634, 0.5264317, 0.4263215, 0.547819, 0.4529694, True, -0.001658859, 0.004739975, -0.02574196, 0.02365112,-0.2533417, 0.9670715, True, -52.93792, 2.471618, 78.59167, 0.1569709,-0.03512622, -0.9869626, 31.79378, 5.128342, -25.75841, -31.41356, 4.396011, -25.72731, -0.03593445, -0.2440033,0.969101, -0.01281738, -0.2600708, 0.9654999
12-24-11-868, 1062, True, 2.199919, 0.8651882, 0.813582, False, False, 2.505127, 2.46608, 0.5264723, 0.4266331, 0.5483539, 0.4527538, True, -0.001189026, 0.004747696, -0.02574204, 0.02375793,-0.2539215, 0.9669189, True, -52.93823, 2.471404, 78.59056, 0.1563932,-0.03906483, -0.9869082, 31.7863, 5.137863, -25.75734, -31.41983, 4.395081, -25.72839, -0.03489685, -0.2472992,0.9682922, -0.01435852, -0.2587433, 0.9658356
12-24-12-084, 1063, True, 0.9291701, 0.8816499, 0.7250511, False, False, 2.638611, 2.483841, 0.5443593, 0.4768634, 0.5526206, 0.5010187, True, 0.002826233, 0.004075012, -0.02601285, 0.05302429,-0.381485, 0.9228363, True, -52.94135, 2.464977, 78.58006, 0.1196535,-0.2443714, -0.9622549, 31.29024, 4.470551, -26.0056, -31.36945, 3.647202, -26.00652, -0.04545593, -0.3805389,0.9236298, -0.04566956, -0.3641052, 0.9302216
