Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
11-54-45-955, 3177, -0.02838705, -0.9928458, -0.02730227, -0.112721, 357.2594, 166.9596, 3.588751, 0.90073, -1, 110.0223, 10, 0
11-54-46-320, 3178, -0.02835731, -0.9928377, -0.02725185, -0.1128115, 357.2651, 166.9495, 3.584946, 0.90073, -1, 110.0223, 10, 115.6143
11-54-46-384, 3179, -0.007776561, -0.9913601, -0.06453434, -0.1139303, 352.751, 166.7781, 1.740128, 0.90073, -1, 110.0223, 10, 0.6041187
11-54-46-452, 3180, -0.007585612, -0.99137, -0.06452728, -0.1138605, 352.7492, 166.7876, 1.717653, 0.90073, -1, 110.0223, 10, 0.008300803
11-54-46-519, 3181, -0.007412711, -0.9913724, -0.06452325, -0.1138532, 352.7473, 166.7896, 1.697746, 0.90073, -1, 110.0223, 10, 0.003554846
11-54-46-566, 3182, -0.007182893, -0.9913839, -0.06461054, -0.1137185, 352.7341, 166.8066, 1.671617, 0.90073, -1, 110.0223, 10, 0.002600304
11-54-46-620, 3183, -0.006526932, -0.9915252, -0.0637849, -0.1129901, 352.8185, 166.8986, 1.580055, 0.90073, -1, 110.0223, 10, 0.00602654
11-54-46-666, 3184, -0.006591824, -0.9915977, -0.06319297, -0.1126828, 352.8863, 166.9357, 1.577339, 0.90073, -1, 110.0223, 10, 0.002862433
11-54-46-888, 3185, -0.00642909, -0.9916167, -0.06287418, -0.1127021, 352.9206, 166.9356, 1.554586, 0.90073, -1, 110.0223, 10, 0.003038707
11-54-46-950, 3186, -0.006848298, -0.9917089, -0.0624358, -0.1121088, 352.9751, 167.0029, 1.592504, 0.90073, -1, 110.0223, 10, 0.001878464
11-54-46-992, 3187, -0.00613633, -0.991856, -0.06199678, -0.1110879, 353.0144, 167.1276, 1.497937, 0.90073, -1, 110.0223, 10, 0.002041677
11-54-47-034, 3188, -0.005959819, -0.9920583, -0.0616402, -0.1094778, 353.0504, 167.3165, 1.461708, 0.90073, -1, 110.0223, 10, 0.003381443
11-54-47-082, 3189, -0.004539819, -0.9933178, -0.05825201, -0.09952783, 353.4066, 168.4879, 1.189065, 0.90073, -1, 110.0223, 10, 0.02276632
11-54-47-126, 3190, -0.004020107, -0.9938744, -0.0556569, -0.09539336, 353.6925, 168.9758, 1.072806, 0.90073, -1, 110.0223, 10, 0.01773736
11-54-47-171, 3191, -0.002175141, -0.994448, -0.05268954, -0.09106186, 354.0075, 169.494, 0.8020892, 0.90073, -1, 110.0223, 10, 0.01544831
11-54-47-216, 3192, -0.002985765, -0.9961176, -0.04504122, -0.07557841, 354.8777, 171.2894, 0.733852, 0.90073, -1, 110.0223, 10, 0.04819474
11-54-47-260, 3193, -0.003698736, -0.9970338, -0.03961488, -0.06588291, 355.4972, 172.4104, 0.7239179, 0.90073, -1, 110.0223, 10, 0.03657913
11-54-47-316, 3194, -0.005725879, -0.9985627, -0.02640449, -0.04628787, 357.0076, 174.6712, 0.7963606, 0.90073, -1, 110.0223, 10, 0.08377229
11-54-47-361, 3195, -0.007595059, -0.998975, -0.01963083, -0.04007322, 357.7871, 175.3872, 0.9603444, 0.90073, -1, 110.0223, 10, 0.03171945
11-54-47-406, 3196, -0.01129084, -0.9992043, -0.0060772, -0.03776593, 359.353, 175.6635, 1.319306, 0.90073, -1, 110.0223, 10, 0.08266981
11-54-47-449, 3197, -0.01156271, -0.9991041, -0.0006153847, -0.04070676, 359.9835, 175.3336, 1.326791, 0.90073, -1, 110.0223, 10, 0.03973036
11-54-47-485, 3198, -0.01166524, -0.9988041, 0.004249506, -0.04728935, 0.549597, 174.5849, 1.312287, 0.90073, -1, 110.0223, 10, 0.03897373
11-54-47-528, 3199, -0.01224339, -0.9983458, 0.008196428, -0.05557549, 1.015713, 173.6395, 1.348806, 0.90073, -1, 110.0223, 10, 0.04209708
11-54-47-571, 3200, -0.01415665, -0.9978648, 0.01127712, -0.06275501, 1.391443, 172.8216, 1.538311, 0.90073, -1, 110.0223, 10, 0.04956622
11-54-47-616, 3201, -0.01694695, -0.9967721, 0.01555696, -0.07691741, 1.926677, 171.2051, 1.799902, 0.90073, -1, 110.0223, 10, 0.06422095
11-54-47-659, 3202, -0.01811662, -0.9961833, 0.01797043, -0.08347309, 2.22525, 170.4573, 1.897973, 0.90073, -1, 110.0223, 10, 0.03071563
11-54-47-704, 3203, -0.01884317, -0.9956343, 0.01985425, -0.08923603, 2.458636, 169.7987, 1.948988, 0.90073, -1, 110.0223, 10, 0.02762032
11-54-47-748, 3204, -0.01982332, -0.9947883, 0.02152091, -0.09767356, 2.676109, 168.832, 2.021496, 0.90073, -1, 110.0223, 10, 0.04608805
11-54-47-785, 3205, -0.0201191, -0.9945745, 0.02176585, -0.09971481, 2.711553, 168.5979, 2.046991, 0.90073, -1, 110.0223, 10, 0.01848045
11-54-47-828, 3206, -0.02094394, -0.9944206, 0.0214883, -0.1011296, 2.692341, 168.4366, 2.140449, 0.90073, -1, 110.0223, 10, 0.0201673
11-54-47-872, 3207, -0.02177543, -0.994328, 0.02049973, -0.1020662, 2.591339, 168.3292, 2.244232, 0.90073, -1, 110.0223, 10, 0.02019553
11-54-47-917, 3208, -0.02225415, -0.9943588, 0.01763663, -0.1021969, 2.270819, 168.3101, 2.331685, 0.90073, -1, 110.0223, 10, 0.03358075
11-54-47-961, 3209, -0.02240835, -0.9943872, 0.01648023, -0.10208, 2.140515, 168.3217, 2.362936, 0.90073, -1, 110.0223, 10, 0.01028949
11-54-48-004, 3210, -0.02278651, -0.9945904, 0.0124444, -0.1005775, 1.681173, 168.4873, 2.455398, 0.90073, -1, 110.0223, 10, 0.02833624
11-54-48-048, 3211, -0.02280395, -0.9946687, 0.01093337, -0.09997328, 1.507611, 168.5536, 2.475582, 0.90073, -1, 110.0223, 10, 0.007889708
11-54-48-095, 3212, -0.02298956, -0.9947781, 0.008677664, -0.09905949, 1.250257, 168.6541, 2.523566, 0.90073, -1, 110.0223, 10, 0.0173855
11-54-48-130, 3213, -0.02263884, -0.9948999, 0.005283305, -0.0981521, 0.8569946, 168.7503, 2.522663, 0.90073, -1, 110.0223, 10, 0.01648651
11-54-48-171, 3214, -0.01979455, -0.9951882, -0.000170907, -0.09596208, 0.1981798, 168.9883, 2.259852, 0.90073, -1, 110.0223, 10, 0.02035842
11-54-48-214, 3215, -0.01494836, -0.9960063, -0.008871367, -0.08757465, 359.1375, 169.9368, 1.795639, 0.90073, -1, 110.0223, 10, 0.05218192
11-54-48-259, 3216, -0.01338741, -0.9968899, -0.01525742, -0.07614845, 358.3737, 171.2402, 1.663352, 0.90073, -1, 110.0223, 10, 0.06100494
11-54-48-296, 3217, -0.011162, -0.9978431, -0.02160845, -0.06097208, 357.6065, 172.9769, 1.428682, 0.90073, -1, 110.0223, 10, 0.06814112
11-54-48-348, 3218, -0.01104311, -0.9988571, -0.03065984, -0.03496594, 356.5328, 175.9482, 1.389528, 0.90073, -1, 110.0223, 10, 0.08495795
11-54-48-394, 3219, -0.01164533, -0.9993042, -0.03482089, -0.006562187, 356.0182, 179.2001, 1.363131, 0.90073, -1, 110.0223, 10, 0.09491157
11-54-48-438, 3220, -0.01026489, -0.9989188, -0.03828463, 0.02429483, 355.5847, 182.7451, 1.071657, 0.90073, -1, 110.0223, 10, 0.1101136
11-54-48-481, 3221, -0.005828198, -0.9973757, -0.03911102, 0.06064622, 355.4848, 186.9437, 0.3955366, 0.90073, -1, 110.0223, 10, 0.130538
