Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
04-27-09-056, 1267, 0, 0, 0.2249718, 0.2249718,0, 0, 0, 0, 0, 0, 0
04-27-09-093, 1268, 0, 0, 0.1631737, 0.1631737,0, 0, 0, 0, 0, 0, 0
04-27-09-124, 1269, 0, 0, 0.2410412, 0.2410412,0, 0, 0, 0, 0, 0, 0
04-27-09-154, 1270, 0, 0, 0.1636982, 0.1636982,0, 0, 0, 0, 0, 0, 0
04-27-09-182, 1271, 0, 0, 0.2470016, 0.2470016,0, 0, 0, 0, 0, 0, 0
04-27-09-213, 1272, 0, 0, 0.2352238, 0.2352238,0, 0, 0, 0, 0, 0, 0
04-27-09-247, 1273, 0, 0, 0.1744747, 0.1744747,0, 0, 0, 0, 0, 0, 0
04-27-09-282, 1274, 0, 0, 0.1727581, 0.1727581,0, 0, 0, 0, 0, 0, 0
04-27-09-322, 1275, 0, 0, 0.2645493, 0.2645493,0, 0, 0, 0, 0, 0, 0
04-27-09-362, 1276, 0, 0, 0.1495838, 0.1495838,0, 0, 0, 0, 0, 0, 0
04-27-09-391, 1277, 0, 0, 0.2242565, 0.2242565,0, 0, 0, 0, 0, 0, 0
04-27-09-433, 1278, 0, 0, 0.2078056, 0.2078056,0, 0, 0, 0, 0, 0, 0
04-27-09-457, 1279, 0, 0, 0.2574921, 0.2574921,0, 0, 0, 0, 0, 0, 0
04-27-09-495, 1280, 0, 0, 0.2217293, 0.2217293,0, 0, 0, 0, 0, 0, 0
04-27-09-524, 1281, 0, 0, 0.2328396, 0.2328396,0, 0, 0, 0, 0, 0, 0
04-27-09-558, 1282, 0, 0, 0.2285004, 0.2285004,0, 0, 0, 0, 0, 0, 0
04-27-09-598, 1283, 0, 0, 0.1688957, 0.1688957,0, 0, 0, 0, 0, 0, 0
04-27-09-625, 1284, 0, 0, 0.2999306, 0.2999306,0, 0, 0, 0, 0, 0, 0
04-27-09-665, 1285, 0, 0, 0.1720428, 0.1720428,0, 0, 0, 0, 0, 0, 0
04-27-09-691, 1286, 0, 0, 0.2512932, 0.2512932,0, 0, 0, 0, 0, 0, 0
04-27-09-724, 1287, 0, 0, 0.2196789, 0.2196789,0, 0, 0, 0, 0, 0, 0
04-27-09-758, 1288, 0, 0, 0.1786709, 0.1786709,0, 0, 0, 0, 0, 0, 0
04-27-09-788, 1289, 0, 0, 0.1662254, 0.1662254,0, 0, 0, 0, 0, 0, 0
04-27-09-820, 1290, 0, 0, 0.2789021, 0.2789021,0, 0, 0, 0, 0, 0, 0
04-27-09-856, 1291, 0, 0, 0.1610279, 0.1610279,0, 0, 0, 0, 0, 0, 0
04-27-09-899, 1292, 0, 0, 0.229454, 0.229454,0, 0, 0, 0, 0, 0, 0
04-27-09-924, 1293, 0, 0, 0.2129078, 0.2129078,0, 0, 0, 0, 0, 0, 0
04-27-09-957, 1294, 0, 0, 0.2561092, 0.2561092,0, 0, 0, 0, 0, 0, 0
04-27-09-981, 1295, 0, 0, 0.1874924, 0.1874924,0, 0, 0, 0, 0, 0, 0
04-27-10-012, 1296, 0, 0, 0.2915859, 0.2915859,0, 0, 0, 0, 0, 0, 0
04-27-10-049, 1297, 0, 0, 0.2136707, 0.2136707,0, 0, 0, 0, 0, 0, 0
04-27-10-075, 1298, 0, 0, 0.2205849, 0.2205849,0, 0, 0, 0, 0, 0, 0
04-27-10-100, 1299, 0, 0, 0.1801491, 0.1801491,0, 0, 0, 0, 0, 0, 0
04-27-10-125, 1300, 0, 0, 0.2735138, 0.2735138,0, 0, 0, 0, 0, 0, 0
04-27-10-156, 1301, 0, 0, 0.1672745, 0.1672745,0, 0, 0, 0, 0, 0, 0
04-27-10-189, 1302, 0, 0, 0.2206802, 0.2206802,0, 0, 0, 0, 0, 0, 0
04-27-10-225, 1303, 0, 0, 0.2280235, 0.2280235,0, 0, 0, 0, 0, 0, 0
04-27-10-254, 1304, 0, 0, 0.2239227, 0.2239227,0, 0, 0, 0, 0, 0, 0
04-27-10-282, 1305, 0, 0, 0.1814842, 0.1814842,0, 0, 0, 0, 0, 0, 0
04-27-10-305, 1306, 0, 0, 0.2471924, 0.2471924,0, 0, 0, 0, 0, 0, 0
04-27-10-341, 1307, 0, 0, 0.2913475, 0.2913475,0, 0, 0, 0, 0, 0, 0
04-27-10-373, 1308, 0, 0, 0.1526833, 0.1526833,0, 0, 0, 0, 0, 0, 0
04-27-10-410, 1309, 0, 0, 0.1804352, 0.1804352,0, 0, 0, 0, 0, 0, 0
04-27-10-441, 1310, 0, 0, 0.2819061, 0.2819061,0, 0, 0, 0, 0, 0, 0
04-27-10-471, 1311, 0, 0, 0.1448631, 0.1448631,0, 0, 0, 0, 0, 0, 0
04-27-10-497, 1312, 0, 0, 0.2632141, 0.2632141,0, 0, 0, 0, 0, 0, 0
04-27-10-523, 1313, 0, 0, 0.1709938, 0.1709938,0, 0, 0, 0, 0, 0, 0
04-27-10-558, 1314, 0, 0, 0.1667976, 0.1667976,0, 0, 0, 0, 0, 0, 0
