1612891495.000000, IBI
12.140625,0.750000
12.875000,0.734375
13.593750,0.718750
14.359375,0.765625
15.156250,0.796875
16.031250,0.875000
16.796875,0.765625
17.609375,0.812500
18.312500,0.703125
19.015625,0.703125
19.750000,0.734375
20.500000,0.750000
21.203125,0.703125
21.984375,0.781250
22.781250,0.796875
23.609375,0.828125
24.421875,0.812500
25.187500,0.765625
25.859375,0.671875
26.625000,0.765625
27.281250,0.656250
28.015625,0.734375
28.687500,0.671875
29.437500,0.750000
30.218750,0.781250
30.968750,0.750000
31.656250,0.687500
32.437500,0.781250
33.234375,0.796875
33.968750,0.734375
34.656250,0.687500
35.390625,0.734375
36.171875,0.781250
36.906250,0.734375
37.640625,0.734375
38.421875,0.781250
39.218750,0.796875
39.937500,0.718750
54.593750,0.906250
55.437500,0.843750
56.187500,0.750000
56.984375,0.796875
57.843750,0.859375
58.593750,0.750000
59.390625,0.796875
60.281250,0.890625
163.125000,0.671875
163.781250,0.656250
164.437500,0.656250
165.140625,0.703125
199.437500,0.718750
200.234375,0.796875
201.171875,0.937500
202.000000,0.828125
203.015625,1.015625
212.859375,0.812500
227.609375,0.718750
228.421875,0.812500
229.156250,0.734375
229.890625,0.734375
238.640625,0.812500
239.406250,0.765625
246.218750,0.937500
247.078125,0.859375
247.843750,0.765625
248.656250,0.812500
249.484375,0.828125
250.265625,0.781250
251.015625,0.750000
251.796875,0.781250
252.625000,0.828125
253.359375,0.734375
254.140625,0.781250
265.687500,0.750000
266.531250,0.843750
284.968750,0.984375
285.875000,0.906250
290.000000,0.953125
290.750000,0.750000
291.718750,0.968750
292.453125,0.734375
297.062500,0.828125
297.718750,0.656250
304.203125,0.906250
305.125000,0.921875
309.328125,0.875000
310.218750,0.890625
311.000000,0.781250
311.781250,0.781250
312.718750,0.937500
313.500000,0.781250
318.640625,0.890625
319.375000,0.734375
320.281250,0.906250
323.890625,0.843750
324.750000,0.859375
325.609375,0.859375
326.406250,0.796875
327.093750,0.687500
327.968750,0.875000
328.843750,0.875000
329.640625,0.796875
330.453125,0.812500
331.359375,0.906250
332.125000,0.765625
333.015625,0.890625
333.890625,0.875000
334.750000,0.859375
335.656250,0.906250
336.406250,0.750000
337.203125,0.796875
338.093750,0.890625
338.843750,0.750000
344.046875,0.578125
348.109375,0.953125
354.484375,0.750000
355.359375,0.875000
356.109375,0.750000
356.921875,0.812500
357.828125,0.906250
358.578125,0.750000
359.203125,0.625000
362.578125,0.734375
363.390625,0.812500
364.203125,0.812500
365.000000,0.796875
365.750000,0.750000
366.562500,0.812500
367.406250,0.843750
368.109375,0.703125
369.078125,0.968750
369.796875,0.718750
370.546875,0.750000
371.343750,0.796875
372.125000,0.781250
372.859375,0.734375
373.703125,0.843750
374.656250,0.953125
375.359375,0.703125
376.031250,0.671875
376.781250,0.750000
377.687500,0.906250
378.593750,0.906250
379.546875,0.953125
380.453125,0.906250
386.265625,0.859375
387.156250,0.890625
387.921875,0.765625
388.828125,0.906250
389.687500,0.859375
390.359375,0.671875
391.328125,0.968750
392.218750,0.890625
393.000000,0.781250
393.718750,0.718750
394.578125,0.859375
395.421875,0.843750
396.187500,0.765625
396.843750,0.656250
400.390625,0.859375
401.218750,0.828125
402.015625,0.796875
402.765625,0.750000
403.640625,0.875000
404.437500,0.796875
405.265625,0.828125
406.046875,0.781250
406.812500,0.765625
407.718750,0.906250
408.500000,0.781250
409.343750,0.843750
410.140625,0.796875
411.031250,0.890625
411.812500,0.781250
412.703125,0.890625
413.593750,0.890625
414.390625,0.796875
415.187500,0.796875
415.968750,0.781250
416.906250,0.937500
417.640625,0.734375
418.390625,0.750000
419.125000,0.734375
419.937500,0.812500
420.671875,0.734375
421.515625,0.843750
422.437500,0.921875
428.203125,0.656250
428.953125,0.750000
429.640625,0.687500
430.406250,0.765625
431.125000,0.718750
431.875000,0.750000
432.625000,0.750000
433.265625,0.640625
433.937500,0.671875
444.296875,0.718750
445.031250,0.734375
445.812500,0.781250
468.296875,0.609375
468.828125,0.531250
472.750000,0.765625
473.468750,0.718750
474.281250,0.812500
475.078125,0.796875
475.750000,0.671875
479.828125,0.734375
480.687500,0.859375
481.500000,0.812500
482.343750,0.843750
483.171875,0.828125
496.968750,0.781250
497.687500,0.718750
498.531250,0.843750
499.531250,1.000000
500.484375,0.953125
507.375000,0.812500
508.125000,0.750000
508.968750,0.843750
509.906250,0.937500
510.828125,0.921875
511.593750,0.765625
512.468750,0.875000
513.359375,0.890625
514.250000,0.890625
515.062500,0.812500
515.781250,0.718750
516.546875,0.765625
517.437500,0.890625
518.312500,0.875000
519.125000,0.812500
519.968750,0.843750
520.875000,0.906250
521.796875,0.921875
535.875000,0.703125
536.546875,0.671875
537.218750,0.671875
537.968750,0.750000
538.703125,0.734375
551.843750,0.843750
552.609375,0.765625
553.468750,0.859375
554.390625,0.921875
555.281250,0.890625
564.093750,0.812500
564.937500,0.843750
565.734375,0.796875
566.468750,0.734375
567.250000,0.781250
568.093750,0.843750
568.953125,0.859375
569.734375,0.781250
570.500000,0.765625
571.375000,0.875000
572.187500,0.812500
572.953125,0.765625
573.687500,0.734375
574.484375,0.796875
575.250000,0.765625
576.031250,0.781250
576.781250,0.750000
577.656250,0.875000
578.484375,0.828125
582.500000,0.859375
583.312500,0.812500
584.093750,0.781250
584.796875,0.703125
585.562500,0.765625
586.406250,0.843750
587.265625,0.859375
587.968750,0.703125
588.828125,0.859375
589.640625,0.812500
590.484375,0.843750
591.328125,0.843750
592.046875,0.718750
592.890625,0.843750
593.687500,0.796875
594.484375,0.796875
595.250000,0.765625
596.000000,0.750000
596.859375,0.859375
597.703125,0.843750
598.703125,1.000000
599.578125,0.875000
600.437500,0.859375
601.343750,0.906250
617.531250,0.796875
618.406250,0.875000
619.250000,0.843750
620.000000,0.750000
620.734375,0.734375
621.625000,0.890625
630.625000,0.812500
631.515625,0.890625
632.406250,0.890625
633.265625,0.859375
634.031250,0.765625
634.921875,0.890625
635.828125,0.906250
636.640625,0.812500
637.453125,0.812500
638.281250,0.828125
639.140625,0.859375
639.984375,0.843750
640.750000,0.765625
641.625000,0.875000
642.515625,0.890625
643.375000,0.859375
644.156250,0.781250
645.015625,0.859375
645.843750,0.828125
646.640625,0.796875
647.437500,0.796875
648.265625,0.828125
649.046875,0.781250
649.796875,0.750000
650.593750,0.796875
651.437500,0.843750
652.187500,0.750000
652.921875,0.734375
653.765625,0.843750
654.609375,0.843750
655.359375,0.750000
656.109375,0.750000
656.921875,0.812500
657.765625,0.843750
658.593750,0.828125
659.359375,0.765625
660.140625,0.781250
667.859375,0.718750
668.546875,0.687500
669.218750,0.671875
669.953125,0.734375
670.750000,0.796875
671.500000,0.750000
672.203125,0.703125
672.906250,0.703125
673.687500,0.781250
674.515625,0.828125
675.359375,0.843750
676.140625,0.781250
684.875000,0.640625
685.750000,0.875000
686.500000,0.750000
687.265625,0.765625
688.093750,0.828125
688.859375,0.765625
689.609375,0.750000
699.937500,0.812500
700.687500,0.750000
701.500000,0.812500
702.343750,0.843750
703.125000,0.781250
703.875000,0.750000
704.687500,0.812500
705.484375,0.796875
706.281250,0.796875
707.046875,0.765625
707.843750,0.796875
708.671875,0.828125
709.468750,0.796875
710.218750,0.750000
711.046875,0.828125
711.921875,0.875000
712.718750,0.796875
713.484375,0.765625
714.265625,0.781250
715.093750,0.828125
715.906250,0.812500
720.546875,0.859375
770.625000,0.718750
771.406250,0.781250
772.109375,0.703125
772.875000,0.765625
773.734375,0.859375
774.484375,0.750000
775.250000,0.765625
776.093750,0.843750
776.984375,0.890625
777.812500,0.828125
778.875000,1.062500
793.312500,0.812500
794.046875,0.734375
794.750000,0.703125
795.578125,0.828125
804.984375,0.750000
805.750000,0.765625
806.484375,0.734375
807.218750,0.734375
808.000000,0.781250
808.875000,0.875000
809.640625,0.765625
810.359375,0.718750
811.125000,0.765625
811.921875,0.796875
812.781250,0.859375
813.531250,0.750000
814.343750,0.812500
815.156250,0.812500
815.968750,0.812500
816.718750,0.750000
817.500000,0.781250
818.312500,0.812500
819.031250,0.718750
819.796875,0.765625
820.625000,0.828125
821.375000,0.750000
822.125000,0.750000
822.890625,0.765625
823.703125,0.812500
824.562500,0.859375
825.312500,0.750000
826.062500,0.750000
826.875000,0.812500
827.703125,0.828125
828.453125,0.750000
829.203125,0.750000
830.000000,0.796875
830.812500,0.812500
831.546875,0.734375
832.312500,0.765625
843.203125,0.734375
843.968750,0.765625
844.703125,0.734375
845.437500,0.734375
846.203125,0.765625
847.015625,0.812500
847.796875,0.781250
848.578125,0.781250
849.343750,0.765625
855.281250,0.750000
856.000000,0.718750
856.750000,0.750000
865.687500,0.734375
866.500000,0.812500
867.312500,0.812500
868.109375,0.796875
868.828125,0.718750
869.609375,0.781250
876.250000,0.750000
877.015625,0.765625
877.718750,0.703125
913.562500,0.906250
918.406250,0.812500
991.453125,0.781250
999.984375,0.859375
1000.734375,0.750000
1019.656250,0.843750
1020.421875,0.765625
1049.312500,0.859375
1050.046875,0.734375
1050.812500,0.765625
1051.687500,0.875000
1052.578125,0.890625
1053.343750,0.765625
1054.078125,0.734375
1054.859375,0.781250
1061.156250,0.828125
1061.875000,0.718750
1062.812500,0.937500
1063.875000,1.062500
1064.843750,0.968750
1065.796875,0.953125
1066.812500,1.015625
1067.734375,0.921875
1068.609375,0.875000
1069.343750,0.734375
1070.078125,0.734375
1070.828125,0.750000
1071.812500,0.984375
1072.765625,0.953125
1073.640625,0.875000
1074.515625,0.875000
1075.468750,0.953125
1076.312500,0.843750
1077.093750,0.781250
1078.046875,0.953125
1079.031250,0.984375
1079.953125,0.921875
1080.875000,0.921875
1081.812500,0.937500
1082.734375,0.921875
1083.562500,0.828125
1084.531250,0.968750
1085.531250,1.000000
1086.406250,0.875000
1087.187500,0.781250
1088.109375,0.921875
1089.109375,1.000000
1090.078125,0.968750
1090.921875,0.843750
1091.796875,0.875000
1092.687500,0.890625
1093.578125,0.890625
1094.375000,0.796875
1095.234375,0.859375
1096.109375,0.875000
1096.859375,0.750000
1097.671875,0.812500
1098.531250,0.859375
1102.328125,0.750000
1103.046875,0.718750
1103.859375,0.812500
1104.796875,0.937500
1105.656250,0.859375
1106.468750,0.812500
1107.343750,0.875000
1108.203125,0.859375
1108.937500,0.734375
1109.828125,0.890625
1110.671875,0.843750
1111.437500,0.765625
1112.203125,0.765625
1113.078125,0.875000
1113.968750,0.890625
1114.781250,0.812500
1115.578125,0.796875
1116.515625,0.937500
1117.468750,0.953125
1118.250000,0.781250
1119.062500,0.812500
1119.968750,0.906250
1120.890625,0.921875
1121.703125,0.812500
1122.609375,0.906250
1123.531250,0.921875
1124.343750,0.812500
1125.171875,0.828125
1126.062500,0.890625
1126.937500,0.875000
1127.718750,0.781250
1128.640625,0.921875
1129.546875,0.906250
1130.375000,0.828125
1131.171875,0.796875
1132.015625,0.843750
1132.875000,0.859375
1133.625000,0.750000
1134.468750,0.843750
1135.328125,0.859375
1136.125000,0.796875
1136.843750,0.718750
1137.562500,0.718750
1138.484375,0.921875
1139.437500,0.953125
1140.250000,0.812500
1141.093750,0.843750
1142.000000,0.906250
1142.828125,0.828125
1143.593750,0.765625
1144.515625,0.921875
1145.375000,0.859375
1146.203125,0.828125
1147.000000,0.796875
1147.906250,0.906250
1148.828125,0.921875
1149.578125,0.750000
1150.421875,0.843750
1151.312500,0.890625
1161.875000,0.703125
1162.531250,0.656250
1163.171875,0.640625
1163.812500,0.640625
1164.484375,0.671875
1165.171875,0.687500
1165.828125,0.656250
1166.484375,0.656250
1167.109375,0.625000
1167.796875,0.687500
1168.484375,0.687500
1169.187500,0.703125
1169.890625,0.703125
1170.562500,0.671875
1171.265625,0.703125
1171.984375,0.718750
1172.671875,0.687500
1185.546875,0.718750
1186.250000,0.703125
1186.968750,0.718750
1187.687500,0.718750
1188.406250,0.718750
1203.593750,0.609375
1204.218750,0.625000
1210.531250,0.984375
1219.859375,0.625000
1220.421875,0.562500
1236.718750,0.656250
1237.375000,0.656250
1238.031250,0.656250
1238.656250,0.625000
1239.328125,0.671875
1239.984375,0.656250
1240.656250,0.671875
1241.296875,0.640625
1241.984375,0.687500
1242.609375,0.625000
1243.328125,0.718750
1246.359375,0.593750
1255.781250,0.671875
1256.375000,0.593750
1257.015625,0.640625
1257.656250,0.640625
1258.156250,0.500000
1266.531250,0.687500
1267.140625,0.609375
1267.781250,0.640625
1268.468750,0.687500
1269.078125,0.609375
1269.718750,0.640625
1270.406250,0.687500
1271.078125,0.671875
1271.734375,0.656250
1272.406250,0.671875
1273.125000,0.718750
1273.781250,0.656250
1274.453125,0.671875
1275.171875,0.718750
1275.875000,0.703125
1276.562500,0.687500
1277.171875,0.609375
1277.796875,0.625000
1278.468750,0.671875
1279.125000,0.656250
1279.812500,0.687500
1280.515625,0.703125
1281.234375,0.718750
1281.890625,0.656250
1296.375000,0.656250
1296.968750,0.593750
1297.578125,0.609375
1298.203125,0.625000
1298.843750,0.640625
1299.453125,0.609375
1300.078125,0.625000
1300.734375,0.656250
1301.359375,0.625000
1308.578125,0.640625
1309.234375,0.656250
1315.203125,0.671875
1315.859375,0.656250
1316.531250,0.671875
1317.187500,0.656250
1323.625000,0.687500
1324.250000,0.625000
1324.890625,0.640625
1325.484375,0.593750
1326.125000,0.640625
1326.750000,0.625000
1331.031250,0.609375
1331.656250,0.625000
1332.312500,0.656250
1332.968750,0.656250
1333.578125,0.609375
1334.187500,0.609375
1334.796875,0.609375
1335.437500,0.640625
1336.078125,0.640625
1336.734375,0.656250
1341.328125,0.703125
1342.000000,0.671875
1342.640625,0.640625
1343.312500,0.671875
1344.015625,0.703125
1344.718750,0.703125
1345.406250,0.687500
1346.015625,0.609375
1346.703125,0.687500
1347.359375,0.656250
1348.046875,0.687500
1348.703125,0.656250
1349.421875,0.718750
1350.109375,0.687500
1350.750000,0.640625
1351.390625,0.640625
1352.078125,0.687500
1352.781250,0.703125
1353.437500,0.656250
1354.125000,0.687500
1354.765625,0.640625
1355.453125,0.687500
1356.109375,0.656250
1362.921875,0.781250
1363.562500,0.640625
1364.250000,0.687500
1364.937500,0.687500
1374.156250,0.640625
1374.843750,0.687500
1375.546875,0.703125
1376.218750,0.671875
1384.593750,0.640625
1385.187500,0.593750
1385.828125,0.640625
1386.531250,0.703125
1387.187500,0.656250
1387.812500,0.625000
1388.437500,0.625000
1389.046875,0.609375
1389.687500,0.640625
1390.296875,0.609375
1390.828125,0.531250
1391.546875,0.718750
1392.187500,0.640625
1392.781250,0.593750
1393.359375,0.578125
1394.000000,0.640625
1394.625000,0.625000
1395.265625,0.640625
1412.015625,0.703125
1412.781250,0.765625
1413.671875,0.890625
1414.437500,0.765625
1446.468750,0.640625
1451.000000,0.671875
1451.609375,0.609375
1452.265625,0.656250
1453.031250,0.765625
1458.734375,0.687500
1459.359375,0.625000
1472.140625,0.656250
1472.828125,0.687500
1473.515625,0.687500
1474.171875,0.656250
1474.843750,0.671875
1475.484375,0.640625
1476.125000,0.640625
1476.796875,0.671875
1477.453125,0.656250
1478.093750,0.640625
1478.734375,0.640625
1558.484375,0.750000
1559.265625,0.781250
1559.937500,0.671875
1560.671875,0.734375
1561.468750,0.796875
1562.250000,0.781250
1632.218750,0.703125
1632.906250,0.687500
1633.562500,0.656250
1634.390625,0.828125
1635.109375,0.718750
1635.890625,0.781250
1636.656250,0.765625
1676.109375,0.734375
1676.843750,0.734375
1677.546875,0.703125
1678.343750,0.796875
1679.187500,0.843750
1680.031250,0.843750
1680.765625,0.734375
1681.625000,0.859375
1682.468750,0.843750
1683.281250,0.812500
1684.062500,0.781250
1684.890625,0.828125
1685.765625,0.875000
1686.546875,0.781250
1687.312500,0.765625
1688.187500,0.875000
1689.015625,0.828125
1689.828125,0.812500
1690.609375,0.781250
1691.328125,0.718750
1692.062500,0.734375
1692.906250,0.843750
1693.843750,0.937500
1694.578125,0.734375
1695.328125,0.750000
1696.046875,0.718750
1696.843750,0.796875
1697.796875,0.953125
1698.671875,0.875000
1699.406250,0.734375
1700.250000,0.843750
1701.093750,0.843750
1701.875000,0.781250
1702.625000,0.750000
1703.500000,0.875000
1704.406250,0.906250
1705.281250,0.875000
1706.109375,0.828125
1706.968750,0.859375
1707.843750,0.875000
1708.593750,0.750000
1709.406250,0.812500
1710.250000,0.843750
1711.093750,0.843750
1711.906250,0.812500
1712.765625,0.859375
1713.671875,0.906250
1714.484375,0.812500
1715.328125,0.843750
1716.296875,0.968750
1717.140625,0.843750
1717.937500,0.796875
1718.812500,0.875000
1719.640625,0.828125
1720.375000,0.734375
1721.234375,0.859375
1722.125000,0.890625
1723.046875,0.921875
1723.875000,0.828125
1724.703125,0.828125
1725.578125,0.875000
1726.453125,0.875000
1727.218750,0.765625
1728.000000,0.781250
1728.812500,0.812500
1729.562500,0.750000
1730.281250,0.718750
1730.984375,0.703125
1740.234375,0.906250
1741.140625,0.906250
1741.875000,0.734375
1742.750000,0.875000
1743.656250,0.906250
1744.484375,0.828125
1749.968750,1.046875
1750.875000,0.906250
1751.859375,0.984375
1752.890625,1.031250
1753.750000,0.859375
