Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
07-58-49-845, 1074, -0.03781743, -0.9958425, -0.07332614, -0.0386127, 351.7715, 175.2213, 4.6935, 0.90073, -1, 110.0223, 10, 0
07-58-50-255, 1075, -0.0383698, -0.995738, -0.07425392, -0.03898631, 351.6695, 175.1684, 4.765563, 0.90073, -1, 110.0223, 10, 100.7404
07-58-50-337, 1076, -0.007715032, -0.9976147, -0.02084985, -0.06535082, 357.6736, 172.4831, 1.039019, 0.90073, -1, 110.0223, 10, 2.288176
07-58-50-392, 1077, -0.007688348, -0.9976267, -0.02080551, -0.06518414, 357.6783, 172.5023, 1.035243, 0.90073, -1, 110.0223, 10, 0.009727544
07-58-50-468, 1078, -0.007934425, -0.9975994, -0.02131546, -0.06540783, 357.6221, 172.4754, 1.06778, 0.90073, -1, 110.0223, 10, 0.002339293
07-58-50-523, 1079, -0.008104539, -0.9975586, -0.0214676, -0.06595739, 357.6066, 172.4116, 1.089716, 0.90073, -1, 110.0223, 10, 0.001981079
07-58-50-571, 1080, -0.008256767, -0.9975371, -0.02161827, -0.06621393, 357.5908, 172.3815, 1.108905, 0.90073, -1, 110.0223, 10, 0.002520565
07-58-50-614, 1081, -0.008377586, -0.9975381, -0.02099404, -0.06638344, 357.6633, 172.3627, 1.118339, 0.90073, -1, 110.0223, 10, 0.003940816
07-58-50-656, 1082, -0.008471289, -0.9975575, -0.0204249, -0.06625795, 357.7289, 172.3777, 1.124401, 0.90073, -1, 110.0223, 10, 0.004564954
07-58-50-855, 1083, -0.008601514, -0.9975645, -0.01984946, -0.06631073, 357.7958, 172.3722, 1.135003, 0.90073, -1, 110.0223, 10, 0.004486771
07-58-50-920, 1084, -0.0087157, -0.9976189, -0.01878066, -0.06578641, 357.9183, 172.4337, 1.138773, 0.90073, -1, 110.0223, 10, 0.004803557
07-58-50-964, 1085, -0.008390518, -0.9976571, -0.01727321, -0.06566338, 358.088, 172.4505, 1.089874, 0.90073, -1, 110.0223, 10, 0.01005297
07-58-51-002, 1086, -0.008828766, -0.9976726, -0.01578547, -0.06574413, 358.2616, 172.4425, 1.128863, 0.90073, -1, 110.0223, 10, 0.00881505
07-58-51-045, 1087, -0.008809239, -0.9977056, -0.01421642, -0.06560313, 358.4407, 172.4608, 1.114504, 0.90073, -1, 110.0223, 10, 0.00904634
07-58-51-091, 1088, -0.00906278, -0.997712, -0.01356413, -0.06561017, 358.5172, 172.4605, 1.138578, 0.90073, -1, 110.0223, 10, 0.007905776
07-58-51-131, 1089, -0.009109012, -0.9977223, -0.01285321, -0.06559077, 358.5988, 172.4636, 1.13846, 0.90073, -1, 110.0223, 10, 0.007137342
07-58-51-175, 1090, -0.008969808, -0.9977239, -0.01274613, -0.06560504, 358.61, 172.4623, 1.121749, 0.90073, -1, 110.0223, 10, 0.003168226
07-58-51-229, 1091, -0.008580854, -0.9977434, -0.01276553, -0.06535681, 358.6046, 172.4913, 1.077063, 0.90073, -1, 110.0223, 10, 0.004156074
07-58-51-278, 1092, -0.009086994, -0.9977416, -0.01273103, -0.06532209, 358.6123, 172.4947, 1.134644, 0.90073, -1, 110.0223, 10, 0.005929731
07-58-51-321, 1093, -0.009198422, -0.9977532, -0.01245303, -0.06518339, 358.6448, 172.5108, 1.145107, 0.90073, -1, 110.0223, 10, 0.00283558
07-58-51-365, 1094, -0.009243367, -0.9977547, -0.01187614, -0.06526221, 358.7112, 172.5024, 1.146015, 0.90073, -1, 110.0223, 10, 0.003975144
07-58-51-410, 1095, -0.009194843, -0.9977627, -0.01143327, -0.06522592, 358.7614, 172.5072, 1.13709, 0.90073, -1, 110.0223, 10, 0.006031778
07-58-51-454, 1096, -0.009155637, -0.9977648, -0.01089253, -0.06529207, 358.823, 172.5004, 1.128622, 0.90073, -1, 110.0223, 10, 0.003329576
07-58-51-498, 1097, -0.009572526, -0.9977609, -0.01075293, -0.06531492, 358.8421, 172.4975, 1.175278, 0.90073, -1, 110.0223, 10, 0.006683392
07-58-51-541, 1098, -0.009568354, -0.9977524, -0.01070385, -0.06545284, 358.8479, 172.4817, 1.17459, 0.90073, -1, 110.0223, 10, 0.002665782
07-58-51-585, 1099, -0.009813515, -0.9977412, -0.0106427, -0.0655975, 358.8569, 172.4649, 1.202334, 0.90073, -1, 110.0223, 10, 0.004337942
