Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
04-27-20-191, 1133, False, 0, 0.9338658, 0.9593368, False, False, 3.046753, 3.126556, 0.6771663, 0.3060906, 0.5083004, 0.3871566, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 26.7704, 7.139893, -22.25174, -30.3902, 5.191177, -24.54588, 0.02255249, -0.1004791,0.9946747, 0.07777405, -0.1152191, 0.9902802
04-27-20-652, 1134, True, 1.990777, 1, 1, False, False, 2.411179, 2.636261, 0.6427097, 0.3155703, 0.4629191, 0.3949393, True, -0.02939656, 0.004750672, -0.02373459, -0.1618042,-0.1273193, 0.9785614, True, -53.1553, 2.290202, 78.64248, 0.2393412,-0.02411696, -0.9706222, 27.4617, 7.095703, -22.80647, -29.42491, 4.733856, -23.58044, 0.1012115, -0.1205444,0.9875183, 0.1572113, -0.1204224, 0.9801788
04-27-20-718, 1135, True, 1.080547, 1, 1, False, False, 2.440323, 2.484726, 0.6455696, 0.3179226, 0.4673918, 0.3953224, True, -0.02947254, 0.004786377, -0.02385861, -0.1531525,-0.1194916, 0.9809418, True, -53.15241, 2.290875, 78.64367, 0.2389498,-0.02085479, -0.9707981, 27.39432, 7.065567, -22.98804, -29.5896, 4.760223, -23.74883, 0.09944153, -0.1237793,0.9873047, 0.1617126, -0.1202545, 0.9794769
04-27-20-779, 1136, True, 0.9539838, 1, 1, False, False, 2.494156, 2.522766, 0.6621156, 0.3171591, 0.4823658, 0.3963831, True, -0.02976462, 0.004985779, -0.02478554, -0.1137848,-0.1201782, 0.9862061, True, -53.15187, 2.290728, 78.64513, 0.206224,-0.01884147, -0.9783193, 27.1254, 7.049225, -22.89966, -29.81023, 4.985992, -24.78745, 0.0508728, -0.1219635,0.9912262, 0.1146698, -0.1212311, 0.9859619
04-27-20-868, 1137, True, 1.016397, 1, 1, False, False, 2.567459, 2.6129, 0.6633349, 0.3161367, 0.4852941, 0.3947812, True, -0.02970656, 0.005004487, -0.02483093, -0.1141205,-0.1179352, 0.9864349, True, -53.15181, 2.290858, 78.64582, 0.2123717,-0.0196619, -0.976984, 27.02744, 6.967087, -22.33638, -29.9117, 4.964432, -24.49962, 0.05857849, -0.1232605,0.9906311, 0.1180573, -0.1207275, 0.9856262
04-27-20-920, 1138, True, 1.00534, 1, 1, False, False, 2.520508, 2.605652, 0.662584, 0.3148726, 0.4864103, 0.3940069, True, 0.005626053, 0.00620102, -0.0232735, -0.07772827,-0.1171722, 0.9900513, True, -53.18664, 2.294679, 78.64068, 0.1785927,-0.01711973, -0.9837601, 27.06171, 6.966644, -22.36469, -29.91719, 4.982758, -24.55502, 0.05688477, -0.1143951,0.9917908, 0.1123199, -0.117157, 0.9867401
04-27-20-970, 1139, True, 1.14417, 1, 1, False, False, 2.732376, 2.71907, 0.6942865, 0.2960754, 0.5180449, 0.3773254, True, 0.02462604, 0.006992615, -0.02241175, -0.05407715,-0.1048737, 0.9930115, True, -53.20536, 2.296611, 78.6375, 0.1576502,-0.006435297, -0.9874713, 26.36739, 7.223816, -21.77174, -30.53316, 5.318405, -24.4245, -0.002716064, -0.07922363,0.9968414, 0.04454041, -0.08853149, 0.9950714
04-27-21-018, 1140, True, 3.183554, 1, 1, False, False, 2.637238, 2.728302, 0.699715, 0.2937979, 0.5269203, 0.3746886, True, -0.02770133, 0.00546698, -0.02416991, -0.02893066,-0.08609009, 0.9958649, True, -53.15393, 2.291301, 78.64402, 0.1355063,0.01184164, -0.9907033, 26.19444, 7.320389, -22.04431, -30.69109, 5.331482, -24.25467, 0.002075195, -0.07365417,0.9972687, 0.0219574, -0.08282471, 0.9963074
04-27-21-059, 1141, True, 2.205107, 1, 1, False, False, 2.692444, 2.769577, 0.6952877, 0.2945475, 0.522682, 0.3756025, True, -0.01430191, 0.005888169, -0.02348387, -0.01631165,-0.08825684, 0.9959564, True, -53.16731, 2.292468, 78.64122, 0.1232194,0.008781771, -0.9923328, 26.44514, 7.163559, -21.55118, -30.56433, 5.320633, -24.31337, -0.02639771, -0.06736755,0.9973755, 0.02252197, -0.08328247, 0.9962616
04-27-21-283, 1142, True, 2.588661, 1, 1, False, False, 2.698563, 2.692596, 0.705355, 0.3579562, 0.5285046, 0.4316631, True, -0.003585022, 0.00525531, -0.02331723, 0.01335144,-0.2362823, 0.9715881, True, -53.17912, 2.289333, 78.63474, 0.08233154,-0.1660098, -0.9826766, 26.11916, 6.146927, -21.96442, -30.61618, 4.469101, -24.54611, -0.02552795, -0.233902,0.9719086, -0.002807617, -0.2384186, 0.9711456
