Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
12-58-37-680, 1045, False, 0, 0.8520756, 0.6897367, False, True, -1, -1, 0.5361861, 0.5950446, 0.4126358, 0.6445073, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 31.35126, -0.9248352, -26.69429, -27.47148, -2.209259, -25.23358, 0, 0,0, 0, 0, 0
12-58-38-108, 1046, True, 0.2917696, 1, 1, False, False, 2.974976, 2.945404, 0.5450068, 0.6528844, 0.4145628, 0.7064283, True, 0.002295364, -0.002578568, -0.02557739, 0.04396057,-0.2111511, 0.9764557, True, -52.99937, 2.237247, 78.76401, -0.02181188,-0.08348975, -0.9962613, 31.19638, -1.989456, -26.0466, -27.44434, -3.183456, -25.09631, -0.005340576, -0.16362,0.986496, -0.08291626, -0.2581482, 0.9625397
12-58-38-179, 1047, True, 0.2553207, 1, 1, False, False, 2.813675, 3.028976, 0.542644, 0.6688997, 0.404017, 0.7284123, True, 0.006813217, -0.002611176, -0.02565711, 0.02856445,-0.2405701, 0.9701996, True, -53.00322, 2.235967, 78.76408, -0.002154935,-0.1170938, -0.993107, 31.16399, -2.176102, -26.02391, -27.27487, -3.494843, -25.18837, 0.01791382, -0.2256622,0.9740295, -0.05706787, -0.3132019, 0.9479523
12-58-38-236, 1048, True, 0.3103843, 1, 1, False, False, 2.792038, 2.941696, 0.5436527, 0.6713876, 0.4074429, 0.7288935, True, 0.01025806, -0.002672562, -0.02572801, 0.01885986,-0.262558, 0.9647217, True, -53.0064, 2.235656, 78.76402, 0.01066629,-0.143365, -0.9896024, 31.17682, -2.22171, -26.02933, -27.32047, -3.482452, -25.18674, 0.008544922, -0.2311096,0.9728851, -0.06802368, -0.3178558, 0.945694
12-58-38-346, 1049, True, 0.3388325, 1, 1, False, False, 2.825745, 2.92363, 0.5431149, 0.670549, 0.4127561, 0.7278395, True, 0.006288803, -0.002726593, -0.02566502, 0.03063965,-0.2656403, 0.9635773, True, -53.0023, 2.235502, 78.76393, 0.00326824,-0.1496263, -0.9887294, 31.2126, -2.198898, -26.02919, -27.42799, -3.43718, -25.1749, 0.003997803, -0.2306519,0.9730225, -0.07765198, -0.3209839, 0.9438782
12-58-38-405, 1050, True, 0.257378, 1, 1, False, False, 2.968002, 2.907791, 0.5432793, 0.664853, 0.4127892, 0.7244437, True, 0.005656388, -0.002648544, -0.0256351, 0.03448486,-0.2619934, 0.964447, True, -53.00178, 2.235633, 78.76408, -0.0001163952,-0.1449172, -0.9894376, 31.21834, -2.101212, -26.01036, -27.41505, -3.356674, -25.1496, 0.0008850098, -0.2168579,0.9761963, -0.08009338, -0.319046, 0.9443359
12-58-38-447, 1051, True, 0.2715601, 1, 1, False, False, 2.895035, 3.011124, 0.5423945, 0.6483896, 0.4101597, 0.7047929, True, 0.007188172, -0.002447922, -0.02561467, 0.02099609,-0.1910858, 0.9813385, True, -53.00337, 2.235845, 78.76413, 0.01174927,-0.0721284, -0.9973161, 31.19609, -1.957581, -25.9705, -27.3716, -3.17276, -25.09053, 0.01242065, -0.1473083,0.9889984, -0.07144165, -0.2518768, 0.9651031
12-58-38-490, 1052, True, 0.2637863, 1, 1, False, False, 2.905426, 2.99234, 0.5410692, 0.6482513, 0.4105697, 0.7047569, True, 0.001737045, -0.002564362, -0.02552756, 0.0308075,-0.2016754, 0.9789581, True, -52.99799, 2.235828, 78.76432, 0.001613388,-0.08307666, -0.9965325, 31.22099, -1.948196, -25.9704, -27.37785, -3.167709, -25.08936, 0.01560974, -0.148468,0.9887848, -0.0725708, -0.252655, 0.9648132
12-58-38-692, 1053, False, 0.2637863, 0.282697, 0, False, True, -1, -1, 0.5364619, 0.6532559, 0.4126638, 0.7326151, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 31.32896, -1.799774, -26.31128, -27.72124, -4.504944, -25.75291, 0, 0,0, 0, 0, 0
12-58-38-755, 1054, False, 0.2637863, 0.730603, 0.1523922, False, True, -1, -1, 0.533787, 0.6561836, 0.3923734, 0.6997289, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 31.38748, -2.000504, -26.01453, -27.10683, -3.086258, -25.0468, 0, 0,0, 0, 0, 0
