Time,#Frame,ConvergenceValid,Convergence_distance,Left_Eye_Openness,Right_Eye_Openness,Left_Eye_Closed,Right_Eye_Closed,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,LocalGazeValid,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,WorldGazeValid,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,
11-50-45-854, 1125, True, 1.439406, 1, 1, False, False, 3.037491, 3.041382, 0.4048902, 0.5252283, 0.3745452, 0.519623, True, -0.002242584, 0.002340698, -0.03019374, -0.01283264,-0.07131958, 0.9973602, True, -52.98976, 2.239563, 78.70121, -0.04951078,0.07866332, -0.9956601, 35.04079, 3.305054, -34.08757, -26.11795, 1.734848, -27.62106, -0.008850098, -0.06373596,0.9979248, 0.02661133, -0.08250427, 0.9962311
11-50-46-299, 1126, True, 0.927743, 1, 1, False, False, 2.356705, 2.559036, 0.4002793, 0.5682404, 0.3542017, 0.5626458, True, 0.004057434, 0.001622284, -0.03014131, -0.04089355,-0.1888428, 0.9811401, True, -52.99567, 2.238751, 78.70132, -0.01893074,-0.03865801, -0.999058, 35.0986, 2.494553, -33.5963, -25.71706, 0.7771149, -26.80769, 0.009719849, -0.178299,0.9839172, 0.06932068, -0.1964111, 0.9780579
11-50-46-385, 1127, True, 0.9038735, 1, 1, False, False, 2.338669, 2.54483, 0.4008923, 0.5678414, 0.3549126, 0.5624142, True, 0.0153194, 0.001924057, -0.03130991, -0.02827454,-0.1858521, 0.9821625, True, -53.00647, 2.238853, 78.70313, -0.0325201,-0.03589796, -0.9988179, 35.09175, 2.493668, -33.57574, -25.73232, 0.7306061, -26.57597, 0.007797241, -0.1770325,0.9841614, 0.06962585, -0.1988068, 0.9775543
11-50-46-446, 1128, True, 0.8902245, 1, 1, False, False, 2.384048, 2.54184, 0.4004557, 0.5677871, 0.3548354, 0.5625555, True, 0.005557892, 0.001630585, -0.03014157, -0.03709412,-0.1882019, 0.9814148, True, -52.99669, 2.238833, 78.70111, -0.02419827,-0.03887858, -0.9989363, 35.10661, 2.479874, -33.50356, -25.72173, 0.7210846, -26.54276, 0.007339478, -0.1779175,0.9840088, 0.06803894, -0.1995544, 0.9775085
11-50-46-548, 1129, True, 0.9049141, 1, 1, False, False, 2.416672, 2.583954, 0.3999735, 0.5667109, 0.3553469, 0.5623439, True, 0.003114533, 0.001568008, -0.02985932, -0.0375824,-0.1874542, 0.9815521, True, -52.99391, 2.238666, 78.70059, -0.02278754,-0.04060098, -0.9989135, 35.11972, 2.515594, -33.55994, -25.72145, 0.7142639, -26.52513, 0.007034302, -0.1757507,0.9844055, 0.06506348, -0.1978149, 0.9780731
11-50-46-599, 1130, False, 0.9049141, 0.0401183, 0.5506058, True, False, -1, -1, -1, -1, -1, -1, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 35.12038, 2.521271, -33.57115, -25.72145, 0.7142639, -26.52255, 0, 0,0, 0, 0, 0
11-50-46-654, 1131, False, 0.9049141, 0.7396463, 0.9493125, False, False, -1, -1, 0.6896394, 0.6402318, 0.6148479, 0.7059763, False, 0, 0, 0, 0,0, 1, False, 0, 0, 0, 0,0, 1, 35.12038, 2.521271, -33.57115, -25.72145, 0.7142639, -26.52255, 0, 0,0, 0, 0, 0
11-50-46-696, 1132, True, 0.1, 1, 1, False, False, 2.599564, 2.590881, 0.3899175, 0.5648441, 0.3545446, 0.5631076, True, -0.02487122, 3.849792E-05, -0.02680881, -0.04832458,-0.5072021, 0.8604584, True, -52.96582, 2.238028, 78.69604, -0.007727089,-0.3722367, -0.9280937, 35.18936, 2.932953, -34.37869, -25.96683, 1.456573, -27.93121, 0.04614258, -0.202774,0.9781342, 0.1131134, -0.2730103, 0.9553223
11-50-46-740, 1133, True, 1.526947, 1, 1, False, False, 2.645935, 2.842361, 0.3888754, 0.5684133, 0.3562402, 0.5612352, True, -0.0257755, 0.0009674072, -0.02708824, -0.05773926,-0.1980438, 0.9784851, True, -52.9648, 2.23893, 78.69657, -0.002775823,-0.04840413, -0.998818, 35.24603, 2.772095, -34.2886, -25.77542, 0.9516602, -27.07513, 0.04029846, -0.195816,0.9797974, 0.06846619, -0.2076111, 0.9757996
11-50-46-953, 1134, True, 1.231183, 1, 1, False, False, 2.696274, 2.794006, 0.3913702, 0.6043841, 0.3544551, 0.5976337, True, 0.004666428, 0.001189301, -0.03044321, -0.04450989,-0.2887421, 0.9563599, True, -52.99432, 2.23821, 78.70168, -0.009043287,-0.1480437, -0.988928, 35.15939, 2.103638, -33.99867, -25.63481, 0.2807159, -26.91008, 0.04103088, -0.2806396,0.9589233, 0.04794312, -0.2967834, 0.9537354
