1617381223.000000, 1617381223.000000, 1617381223.000000
32.000000, 32.000000, 32.000000
-49,0,45
-50,0,43
-50,1,43
-50,3,43
-47,5,45
-41,4,51
-38,3,54
-38,1,54
-42,0,51
-47,-1,46
-50,0,44
-50,1,43
-49,4,44
-47,5,45
-41,4,51
-37,3,55
-38,1,54
-44,-1,50
-47,-1,47
-49,0,44
-50,2,44
-49,4,44
-45,5,47
-42,4,50
-38,2,55
-40,0,53
-44,0,50
-49,0,45
-49,1,44
-47,3,47
-48,3,40
-55,2,39
-51,6,46
-42,3,56
-37,1,58
-36,-2,52
-39,-3,49
-46,0,46
-53,3,44
-52,5,42
-49,8,41
-47,8,45
-42,6,52
-39,3,57
-38,0,56
-43,-4,48
-45,-4,45
-49,-1,44
-50,4,45
-47,6,46
-40,7,50
-36,6,53
-32,5,60
-38,1,56
-40,-1,53
-43,-1,48
-48,1,45
-50,3,45
-49,5,46
-46,6,47
-37,6,54
-33,4,59
-34,3,58
-40,0,53
-44,-1,46
-46,-1,44
-52,4,42
-52,5,41
-48,6,45
-44,5,49
-37,3,57
-35,0,58
-36,-1,55
-42,-2,48
-46,-2,44
-53,1,41
-53,5,41
-50,6,43
-42,5,51
-38,5,55
-35,2,58
-37,-1,54
-39,-2,50
-48,-2,43
-54,1,41
-54,3,41
-49,5,45
-44,5,48
-37,4,56
-36,1,58
-37,0,54
-42,-2,47
-46,-2,44
-53,1,41
-53,4,41
-50,5,43
-42,4,51
-39,4,55
-36,2,57
-39,0,52
-41,0,48
-50,0,42
-53,1,41
-53,4,42
-46,4,47
-42,3,51
-37,2,56
-37,1,56
-40,-1,51
-47,-1,45
-51,0,43
-52,3,43
-47,5,46
-43,5,49
-37,4,55
-36,4,57
-36,1,56
-41,0,50
-43,0,48
-49,1,45
-51,3,43
-49,4,44
-43,3,50
-41,3,52
-40,1,55
-40,1,54
-42,0,49
-46,0,44
-50,1,43
-52,4,43
-50,4,44
-42,4,50
-37,3,55
-37,3,56
-39,1,53
-41,1,50
-46,1,46
-51,2,44
-51,4,44
-46,4,46
-41,3,52
-39,3,54
-40,1,54
-41,0,51
-44,0,46
-49,1,44
-51,2,44
-50,4,44
-47,4,45
-42,4,51
-38,2,55
-38,1,55
-40,1,51
-42,0,49
-48,0,44
-52,2,42
-53,3,41
-48,3,44
-46,3,51
-41,2,53
-41,0,53
-42,0,51
-45,-1,45
-47,0,43
-52,2,43
-50,4,43
-48,4,45
-42,4,51
-39,2,55
-39,2,55
-43,0,50
-44,0,46
-49,0,43
-53,2,42
-52,3,43
-46,4,46
-43,4,49
-39,3,54
-39,2,54
-41,1,52
-45,-1,46
-47,-1,44
-52,1,43
-51,4,43
-49,4,45
-43,4,50
-40,3,54
-39,2,54
-42,0,51
-44,0,48
-48,-1,44
-52,1,42
-52,2,42
-48,3,45
-45,3,48
-41,3,52
-40,1,53
-41,1,51
-45,0,46
-46,1,46
-51,1,44
-49,2,45
-47,2,47
-43,3,49
-42,2,51
-42,2,51
-44,1,48
-45,1,47
-47,1,46
-48,1,46
-48,2,47
-44,3,49
-42,3,50
-41,3,51
-45,2,48
-46,2,47
-45,1,47
-44,1,48
-45,2,50
-44,2,51
-43,3,51
-38,5,46
-39,3,48
-53,1,53
-46,0,46
-42,1,44
-41,1,48
-44,5,50
-46,4,51
-41,0,50
-40,-1,49
-44,1,50
-45,3,51
-44,2,48
-45,2,47
-45,2,48
-44,4,50
-44,4,49
-41,4,50
-40,4,54
-40,3,54
-42,2,51
-44,2,48
-44,2,48
-45,3,49
-45,3,48
-45,4,48
-39,4,53
-39,3,54
-41,2,52
-43,1,50
-45,1,47
-46,1,47
-46,2,48
-45,3,49
-44,3,48
-42,4,49
-41,4,53
-40,3,54
-42,1,51
-44,1,49
-45,1,48
-45,2,48
-45,3,48
-45,4,48
-44,4,49
-41,3,52
-40,2,53
-42,1,52
-45,1,48
-45,1,48
-45,2,48
-45,3,49
-45,4,48
-41,4,50
-39,3,53
-40,2,53
-44,1,50
-45,1,48
-45,1,47
-45,2,49
-45,3,49
-43,4,49
-42,4,50
-40,3,52
-42,1,52
-43,1,50
-46,1,48
-44,2,48
-47,2,47
-46,3,49
-43,4,49
-40,3,52
-40,2,53
-41,2,52
-44,1,48
-45,1,47
-46,1,47
-45,2,49
-45,3,48
-44,3,49
-42,3,50
-41,2,53
-42,1,51
-44,1,49
-46,1,46
-46,0,46
-47,2,48
-45,3,47
-45,3,47
-41,3,50
-41,2,52
-43,1,51
-45,1,48
-45,1,46
-46,1,47
-47,2,47
-47,3,47
-44,3,49
-42,3,50
-43,2,51
-45,1,49
-45,0,48
-45,1,46
-46,1,47
-45,2,48
-44,2,49
-43,3,49
-42,3,50
-44,2,50
-46,1,48
-45,1,48
-45,1,48
-45,2,48
-45,2,48
-45,2,49
-44,2,48
-44,2,49
-45,2,48
-45,2,48
-45,2,48
-46,2,48
-45,1,48
-46,2,48
-45,2,48
-45,2,48
-45,2,48
-45,2,48
-45,2,48
-45,1,48
-45,2,48
-45,2,48
-45,2,48
-46,2,48
-46,2,47
-46,2,47
-46,2,47
-45,2,48
-45,2,48
-45,2,48
-46,2,48
-45,2,48
-45,2,48
-46,2,48
-45,2,48
-46,2,48
-45,2,47
-46,2,47
-46,2,47
-46,2,48
-45,2,48
-46,2,47
-46,2,47
-45,2,48
-45,2,49
-44,2,49
-45,2,48
-45,1,47
-46,2,47
-46,1,48
-45,1,47
-46,2,48
-45,1,48
-46,1,48
-46,2,48
-46,2,46
-46,2,47
-46,2,47
-45,2,48
-45,1,48
-45,2,48
-47,2,47
-47,1,47
-47,1,47
-42,1,50
-45,2,48
-47,1,46
-46,1,46
-50,1,45
-47,1,47
-46,1,47
-44,1,47
-45,1,48
-45,2,45
-48,3,46
-52,0,47
-48,0,46
-44,1,49
-41,0,50
-42,0,50
-41,1,51
-42,1,51
-41,1,50
-42,1,49
-45,1,50
-46,2,49
-46,2,49
-42,0,50
-41,0,51
-41,1,51
-40,1,52
-40,1,52
-41,2,52
-42,2,52
-42,1,51
-43,0,50
-42,1,51
-42,0,51
-40,0,51
-39,1,52
-40,1,53
-40,1,52
-41,2,52
-42,1,51
-41,1,51
-41,1,52
-42,1,51
-43,1,49
-43,0,50
-43,1,50
-42,1,50
-42,2,50
-43,1,50
-43,1,49
-43,2,50
-44,1,50
-43,2,50
-42,1,50
-43,1,49
-43,1,50
-43,1,50
-42,1,50
-42,1,50
-43,1,50
-43,2,50
-43,2,50
-43,1,50
-43,2,50
-42,2,50
-42,2,50
-43,2,50
-43,1,50
-43,2,50
-43,1,50
-41,1,48
-40,6,52
-45,-1,50
-42,3,51
-42,0,51
-41,2,51
-43,1,50
-44,1,49
-43,0,49
-45,1,51
-44,1,49
-44,1,49
-43,1,50
-43,1,50
-42,1,50
-44,1,51
-43,1,50
-42,2,51
-42,1,50
-42,1,50
-42,1,51
-42,1,51
-43,1,50
-44,1,49
-45,1,49
-43,1,51
-42,1,50
-42,1,50
-42,1,50
-43,1,51
-42,1,50
-43,1,49
-43,1,50
-44,1,50
-44,1,49
-44,1,49
-43,1,50
-43,1,51
-43,1,49
-44,1,49
-46,2,49
-43,1,50
-42,2,51
-43,1,49
-43,1,49
-43,1,50
-43,1,50
-44,1,49
-44,2,49
-43,2,50
-43,1,50
-43,1,49
-43,2,50
-43,1,50
-43,1,50
-44,1,50
-43,1,50
-44,2,49
-44,1,49
-43,1,50
-44,2,50
-45,1,49
-47,0,48
-42,1,49
-42,1,50
-42,2,51
-41,2,51
-42,1,50
-43,2,49
-44,1,49
-45,1,49
-43,1,49
-43,1,50
-43,1,50
-44,1,50
-43,1,50
-44,2,50
-43,1,50
-44,2,50
-43,2,50
-43,2,50
-43,2,50
-44,1,49
-43,1,50
-41,1,51
-42,2,51
-42,2,51
-42,2,50
-45,2,49
-43,2,51
-40,1,52
-36,1,54
-35,1,55
-40,1,53
-42,1,51
-41,1,52
-39,2,53
-39,2,53
-39,1,53
-37,1,54
-37,2,54
-40,1,52
-41,1,52
-41,2,52
-40,2,52
-39,1,53
-41,2,52
-40,1,51
-41,1,53
-39,1,53
-38,1,53
-39,1,53
-39,2,53
-40,2,53
-39,2,53
-40,2,53
-40,1,52
-39,1,53
-38,1,53
-39,2,54
-40,2,54
-38,1,53
-38,2,53
-39,2,53
-38,2,54
-38,1,54
-39,1,53
-38,1,53
-37,1,54
-39,1,53
-38,1,54
-38,1,54
-37,2,54
-37,2,55
-38,2,54
-38,2,55
-37,2,55
-40,2,55
-39,1,54
-38,2,53
-38,2,54
-38,2,54
-38,2,54
-38,2,53
-39,2,53
-38,2,54
-38,2,54
-38,1,53
-38,1,54
-38,2,54
-39,3,54
-38,2,54
-38,2,54
-37,1,54
-37,2,54
-39,3,54
-39,2,54
-37,3,55
-38,2,54
-36,0,52
-19,-15,60
-60,7,52
-45,7,54
-27,4,51
-27,7,52
-32,6,59
-37,6,62
-39,4,57
-37,-1,49
-39,2,53
-47,2,48
-47,0,47
-47,2,46
-47,3,46
-47,4,47
-48,3,46
-48,3,45
-48,2,45
-44,3,49
-44,3,49
-46,2,47
-45,2,47
-45,3,48
-46,3,47
-47,2,47
-46,3,47
-46,3,47
-45,3,48
-46,3,47
-46,3,47
-47,2,46
-45,3,48
-45,4,48
-46,3,47
-45,3,49
-45,2,47
-46,3,47
-45,4,48
-42,3,49
-44,4,49
-49,1,44
-48,2,45
-50,2,44
-50,1,43
-50,1,44
-48,1,44
-48,1,45
-48,1,45
-48,2,45
-47,2,45
-46,2,46
-47,2,47
-47,2,47
-46,2,46
-47,1,45
-48,2,46
-49,2,45
-47,2,45
-47,2,46
-47,2,46
-47,2,46
-47,2,46
-48,2,46
-47,2,46
-47,2,46
-47,2,45
-47,2,46
-48,2,46
-48,2,45
-47,2,46
-47,2,46
-48,2,46
-47,2,46
-47,2,46
-47,2,45
-47,2,46
-48,2,46
-47,2,46
-47,2,46
-47,2,46
-47,2,46
-47,2,46
-48,2,45
-48,2,45
-48,1,45
-48,1,45
-48,2,45
-47,2,45
-47,2,46
-48,1,44
-48,2,45
-51,1,44
-49,1,44
-47,1,45
-47,1,45
-48,1,45
-49,2,45
-49,1,44
-48,2,45
-47,1,46
-46,2,47
-46,2,46
-46,2,47
-46,2,46
-47,2,46
-47,2,46
-47,2,46
-46,3,48
-45,2,47
-46,2,46
-46,2,47
-47,2,47
-46,2,47
-46,2,47
-45,2,47
-45,2,48
-45,3,48
-46,2,47
-46,2,47
-46,2,47
-47,3,47
-47,2,47
-47,3,46
-45,2,48
-44,2,49
-44,2,49
-45,2,48
-45,2,47
-45,1,49
-44,2,49
-42,2,50
-42,2,50
-41,2,51
-44,2,50
-43,2,50
-41,2,50
-40,2,50
-33,1,58
-49,4,47
-50,1,44
-49,3,45
-48,3,47
-43,2,52
-40,2,51
-40,2,50
-41,3,50
-42,3,51
-41,3,50
-48,2,45
-50,2,44
-52,2,42
-51,3,43
-50,2,44
-48,2,45
-46,2,46
-46,3,47
-47,2,46
-47,3,46
-47,2,45
-49,2,45
-47,2,46
-47,2,46
-46,2,47
-46,2,47
-46,2,47
-47,2,46
-47,3,46
-48,3,46
-46,2,46
-47,2,45
-46,3,46
-46,2,46
-44,3,46
-51,5,46
-50,0,44
-49,0,42
-50,-1,41
-50,-1,42
-50,1,44
-50,2,45
-49,2,46
-50,2,45
-49,1,45
-46,1,45
-47,0,46
-48,0,46
-45,0,47
-43,0,48
-43,1,50
-43,3,50
-44,3,49
-44,2,48
-46,2,47
-46,1,47
-47,-1,47
-47,-1,47
-47,-1,46
-46,-1,47
-46,0,48
-47,1,46
-47,1,46
-45,1,48
-45,1,50
-46,1,49
-45,-1,49
-43,0,50
-45,-1,47
-46,1,50
-44,0,51
-45,-1,50
-44,-1,51
-35,-2,54
-33,-2,54
-37,-3,53
4,-6,67
-7,-8,60
-64,13,51
-69,-3,30
-60,-2,29
-56,-2,31
-59,-4,31
-56,-8,34
-66,-3,42
-60,-5,44
-51,-6,44
-53,-11,39
-69,-12,25
-65,-12,17
-62,-15,16
-59,-17,15
-59,-21,13
-57,-23,13
-60,-25,11
-60,-26,10
-61,-28,8
-59,-28,8
-61,-29,7
-60,-30,5
-57,-31,5
-57,-33,4
-56,-34,4
-53,-35,6
-52,-36,6
-54,-37,4
-52,-37,6
-50,-38,6
-50,-39,6
-49,-40,7
-47,-40,9
-46,-42,9
-45,-43,10
-40,-43,13
-46,-44,10
-45,-44,11
-44,-43,11
-45,-46,8
-47,-45,9
-43,-45,10
-44,-47,8
-44,-46,8
-43,-47,9
-44,-46,8
-45,-47,7
-42,-47,8
-44,-47,8
-45,-48,5
-45,-48,6
-46,-47,6
-45,-47,6
-45,-47,6
-44,-47,6
-45,-47,6
-43,-47,6
-44,-48,5
-43,-48,6
-45,-48,5
-43,-48,7
-42,-48,7
-43,-48,7
-43,-49,6
-43,-48,6
-43,-48,5
-43,-48,5
-43,-49,5
-43,-49,4
-44,-48,5
-42,-48,5
-43,-49,3
-44,-48,5
-44,-48,6
-40,-48,7
-45,-49,6
-43,-49,7
-42,-48,7
-42,-49,7
-44,-48,7
-46,-48,6
-47,-48,5
-49,-48,6
-46,-48,8
-43,-48,11
-43,-48,16
-43,-48,17
-37,-48,22
-35,-47,28
-34,-48,28
-30,-47,32
-29,-47,33
-30,-47,34
-30,-46,36
-29,-47,35
-22,-47,39
-18,-46,41
-24,-47,38
-23,-46,42
-21,-46,42
-21,-47,41
-22,-47,40
-22,-46,41
-19,-47,41
-17,-46,42
-18,-46,42
-18,-46,43
-16,-46,44
-17,-46,44
-15,-47,44
-14,-46,45
-15,-46,45
-14,-46,46
-14,-46,46
-12,-46,46
-13,-46,46
-11,-46,47
-11,-45,47
-13,-45,46
-12,-45,46
-12,-46,46
-10,-45,48
-9,-46,48
-12,-45,47
-12,-45,47
-13,-45,47
-12,-44,47
-12,-45,47
-12,-45,46
-12,-45,46
-12,-45,47
-12,-45,48
-10,-45,47
-10,-46,46
-13,-46,46
-12,-45,46
-13,-46,47
-13,-46,47
-12,-46,47
-11,-46,46
-11,-45,47
-13,-46,46
-12,-46,46
-11,-46,46
-10,-46,46
-10,-46,46
-11,-46,45
-11,-46,45
-11,-46,45
-10,-46,45
-11,-46,45
-11,-46,45
-11,-46,46
-11,-46,45
-12,-46,45
-12,-47,45
-10,-47,46
-11,-46,45
-12,-46,46
-10,-46,46
-12,-46,45
-12,-46,46
-11,-46,46
-12,-46,46
-12,-46,46
-12,-46,46
-11,-45,47
-12,-46,50
-13,-48,46
-11,-47,43
-12,-47,41
-11,-47,42
-11,-47,44
-11,-47,44
-13,-47,44
-13,-47,44
-11,-47,45
-15,-47,43
-18,-47,42
-25,-47,39
-27,-47,38
-30,-48,36
-30,-48,34
-31,-48,32
-32,-48,31
-32,-48,31
-34,-48,29
-34,-48,28
