1615570283.000000, 1615570283.000000, 1615570283.000000
32.000000, 32.000000, 32.000000
-30,28,51
-30,27,50
-29,27,51
-28,27,51
-29,27,51
-29,27,51
-28,26,51
-29,26,51
-30,26,51
-29,26,51
-29,27,51
-29,27,51
-29,28,51
-28,28,51
-28,28,51
-28,28,51
-28,28,51
-29,27,51
-28,27,51
-29,27,51
-29,26,51
-29,27,51
-29,26,52
-30,27,51
-28,28,50
-26,29,50
-25,29,50
-25,29,51
-26,29,51
-27,28,52
-28,28,52
-28,29,51
-27,28,49
-24,27,50
-25,27,51
-27,27,52
-28,28,52
-29,26,51
-30,27,51
-31,28,51
-30,28,50
-29,29,50
-26,30,51
-24,28,51
-26,27,51
-29,27,50
-30,26,50
-31,26,51
-32,28,51
-30,28,50
-27,29,50
-26,30,49
-24,28,49
-29,28,55
-27,28,55
-29,27,49
-32,26,51
-37,27,51
-34,28,50
-31,29,50
-27,29,50
-23,28,50
-23,27,50
-23,26,51
-25,26,51
-26,25,51
-29,26,51
-32,27,52
-38,32,51
-33,29,49
-24,25,51
-28,28,50
-30,30,50
-29,28,51
-29,27,51
-30,26,51
-31,26,50
-31,26,50
-30,26,50
-30,26,50
-29,27,51
-29,28,52
-29,27,51
-29,27,50
-31,27,49
-31,27,50
-31,27,50
-30,27,50
-29,28,50
-28,28,51
-27,27,51
-30,26,50
-31,27,51
-29,26,51
-29,26,51
-30,27,51
-31,27,51
-31,27,50
-30,27,50
-29,28,50
-28,28,51
-28,28,51
-29,28,51
-30,27,50
-30,27,50
-30,27,51
-29,27,51
-29,28,50
-28,27,51
-28,26,52
-29,26,51
-28,27,50
-29,27,50
-29,28,50
-29,28,51
-29,28,51
-30,28,50
-29,28,51
-29,28,51
-28,28,51
-29,28,50
-28,28,50
-28,28,50
-28,28,51
-28,27,51
-29,27,50
-29,27,50
-29,28,51
-29,28,50
-29,28,51
-29,28,50
-29,28,50
-29,28,50
-30,28,50
-30,28,50
-29,28,50
-29,28,51
-29,28,51
-29,27,51
-29,27,51
-29,28,50
-29,28,51
-28,27,50
-28,27,51
-29,27,51
-29,27,50
-29,28,50
-29,27,51
-29,28,51
-29,28,51
-30,28,51
-30,28,51
-29,28,50
-29,28,50
-29,29,50
-28,28,51
-28,28,51
-28,28,50
-28,28,50
-28,28,51
-28,28,51
-27,28,51
-27,28,51
-27,28,51
-28,28,51
-28,28,50
-28,28,50
-27,28,51
-28,28,51
-28,28,51
-28,28,50
-28,28,50
-28,28,51
-29,28,51
-29,28,51
-29,28,50
-29,28,51
-29,28,50
-29,28,50
-30,28,50
-29,28,50
-29,28,50
-29,28,50
-29,28,51
-29,27,50
-29,27,50
-29,27,51
-29,27,51
-29,28,50
-29,27,50
-28,28,51
-28,27,51
-29,27,50
-29,27,51
-29,27,51
-28,27,51
-29,26,50
-30,27,50
-33,28,50
-34,28,51
-31,27,50
-30,28,49
-28,28,49
-26,30,50
-25,30,50
-25,29,51
-26,26,52
-29,25,52
-33,23,52
-34,23,50
-30,26,49
-28,28,50
-28,28,51
-28,29,51
-29,29,50
-30,29,50
-31,28,49
-31,28,50
-31,27,50
-31,27,50
-31,27,50
-30,27,50
-29,27,50
-29,26,50
-32,26,50
-32,26,50
-32,26,50
-32,26,50
-32,27,50
-30,28,50
-29,28,50
-29,28,50
-30,27,50
-31,26,50
-31,26,50
-31,26,51
-32,26,50
-32,27,50
-31,27,49
-30,27,50
-29,28,50
-28,27,50
-30,28,51
-30,27,51
-32,27,50
-32,27,50
-31,28,49
-30,28,49
-30,29,50
-28,28,51
-29,28,50
-30,28,50
-31,27,50
-31,27,50
-30,26,50
-30,27,50
-30,28,50
-29,27,50
-29,28,50
-29,28,50
-29,28,50
-29,28,50
-29,28,51
-29,28,50
-28,28,51
-27,28,51
-26,28,51
-28,29,50
-27,29,50
-26,30,51
-27,30,52
-27,29,52
-28,28,51
-28,28,51
-28,27,51
-27,28,51
-26,28,51
-28,27,51
-28,28,52
-29,28,51
-29,27,52
-27,27,53
-28,26,52
-28,27,52
-26,27,52
-24,29,51
-23,29,50
-23,30,50
-21,30,53
-20,30,53
-24,31,52
-25,31,51
-23,31,51
-22,31,51
-22,31,50
-22,32,51
-23,33,50
-24,34,50
-23,34,49
-24,34,48
-22,33,51
-20,32,53
-22,31,52
-25,30,51
-26,30,51
-25,29,52
-26,28,52
-27,28,51
-28,29,52
-27,28,51
-27,29,50
-28,28,51
-28,29,51
-27,30,51
-26,30,50
-27,29,50
-27,29,51
-26,29,51
-28,28,50
-28,27,51
-27,27,51
-28,27,50
-30,27,50
-30,27,50
-31,28,50
-30,28,50
-29,28,50
-29,28,50
-30,28,49
-30,29,49
-29,28,49
-30,28,49
-31,28,49
-32,28,49
-32,28,48
-32,28,49
-32,29,48
-31,29,48
-31,29,48
-32,29,48
-32,29,48
-33,30,47
-34,29,46
-35,29,46
-36,29,46
-36,28,46
-38,29,45
-37,29,45
-36,29,45
-35,30,45
-35,30,45
-34,29,44
-33,28,45
-37,29,46
-34,26,45
-34,28,45
-31,29,47
-32,29,48
-29,29,50
-25,29,51
-27,30,51
-31,29,48
-29,28,48
-25,28,52
